trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,academic_source_key,external_dataset,external_feature_file,selected_market_plumbing_leg,selected_market_plumbing_source,market_plumbing_priority_order,feature_name,feature_operator,feature_threshold,feature_value,feature_trade_date,feature_availability_rule,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,signal_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
48,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",48,market_plumbing_liquidity_capacity,2020-05-20,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1346153846153846,2020-05-20,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-05-20 13:30:00-04:00,2020-05-20 13:30:00-04:00,2959.0,2950.0,2972.5,9.0,1,12.0,4.0,fixed_contracts,2020-05-20 15:55:00-04:00,2964.0,eod_flatten,250.0,245.0,0.5555555555555556,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
49,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",49,market_plumbing_liquidity_capacity,2020-05-21,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1346153846153846,2020-05-21,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-05-21 13:30:00-04:00,2020-05-21 13:30:00-04:00,2949.25,2940.25,2962.75,9.0,1,5.25,9.25,fixed_contracts,2020-05-21 14:50:00-04:00,2940.0,stop,-462.5,-467.5,-1.0277777777777777,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
50,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",50,market_plumbing_liquidity_capacity,2020-05-22,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1346153846153846,2020-05-22,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-05-22 13:30:00-04:00,2020-05-22 13:30:00-04:00,2943.25,2934.25,2956.75,9.0,1,7.25,4.5,fixed_contracts,2020-05-22 15:55:00-04:00,2947.75,eod_flatten,225.0,220.0,0.5,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
51,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",51,market_plumbing_liquidity_capacity,2020-06-01,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0769230769230769,2020-06-01,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-01 13:30:00-04:00,2020-06-01 13:30:00-04:00,3057.0,3047.75,3070.875,9.25,1,2.0,7.75,fixed_contracts,2020-06-01 15:55:00-04:00,3053.75,eod_flatten,-162.5,-167.5,-0.35135135135135137,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
52,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",52,market_plumbing_liquidity_capacity,2020-06-02,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0769230769230769,2020-06-02,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-02 13:30:00-04:00,2020-06-02 13:30:00-04:00,3065.75,3056.5,3079.625,9.25,1,8.0,8.5,fixed_contracts,2020-06-02 15:55:00-04:00,3073.5,eod_flatten,387.5,382.5,0.8378378378378378,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
53,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",53,market_plumbing_liquidity_capacity,2020-06-03,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0769230769230769,2020-06-03,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-03 13:30:00-04:00,2020-06-03 13:30:00-04:00,3112.75,3103.25,3127.0,9.5,1,15.0,4.0,fixed_contracts,2020-06-03 15:40:00-04:00,3126.75,target,700.0,695.0,1.4736842105263157,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
54,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",54,market_plumbing_liquidity_capacity,2020-06-04,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0769230769230769,2020-06-04,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-04 13:30:00-04:00,2020-06-04 13:30:00-04:00,3102.5,3093.0,3116.75,9.5,1,11.25,10.25,fixed_contracts,2020-06-04 15:10:00-04:00,3092.75,stop,-487.5,-492.5,-1.0263157894736843,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
55,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",55,market_plumbing_liquidity_capacity,2020-06-05,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0769230769230769,2020-06-05,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-05 13:30:00-04:00,2020-06-05 13:30:00-04:00,3204.25,3194.5,3218.875,9.75,1,0.75,14.25,fixed_contracts,2020-06-05 14:35:00-04:00,3194.25,stop,-500.0,-505.0,-1.0256410256410255,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
56,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",56,market_plumbing_liquidity_capacity,2020-06-08,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1153846153846153,2020-06-08,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-08 13:30:00-04:00,2020-06-08 13:30:00-04:00,3208.5,3198.75,3223.125,9.75,1,15.75,2.0,fixed_contracts,2020-06-08 15:40:00-04:00,3222.875,target,718.75,713.75,1.4743589743589745,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
57,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",57,market_plumbing_liquidity_capacity,2020-06-09,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1153846153846153,2020-06-09,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-09 13:30:00-04:00,2020-06-09 13:30:00-04:00,3216.75,3207.0,3231.375,9.75,1,2.75,10.25,fixed_contracts,2020-06-09 14:20:00-04:00,3206.75,stop,-500.0,-505.0,-1.0256410256410255,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
58,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",58,market_plumbing_liquidity_capacity,2020-06-10,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1153846153846153,2020-06-10,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-10 13:30:00-04:00,2020-06-10 13:30:00-04:00,3198.5,3188.75,3213.125,9.75,1,17.5,12.25,fixed_contracts,2020-06-10 14:00:00-04:00,3188.5,stop,-500.0,-505.0,-1.0256410256410255,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
59,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",59,market_plumbing_liquidity_capacity,2020-06-11,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1153846153846153,2020-06-11,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-11 13:30:00-04:00,2020-06-11 13:30:00-04:00,3045.5,3036.25,3059.375,9.25,1,4.75,10.5,fixed_contracts,2020-06-11 13:40:00-04:00,3036.0,stop,-475.0,-480.0,-1.027027027027027,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
60,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",60,market_plumbing_liquidity_capacity,2020-06-12,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1153846153846153,2020-06-12,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-12 13:30:00-04:00,2020-06-12 13:30:00-04:00,3015.5,3006.25,3029.375,9.25,1,3.5,11.5,fixed_contracts,2020-06-12 13:30:00-04:00,3006.0,stop,-475.0,-480.0,-1.027027027027027,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
61,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",61,market_plumbing_liquidity_capacity,2020-06-22,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0576923076923076,2020-06-22,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-22 13:30:00-04:00,2020-06-22 13:30:00-04:00,3102.0,3092.5,3116.25,9.5,1,7.5,10.25,fixed_contracts,2020-06-22 15:20:00-04:00,3092.25,stop,-487.5,-492.5,-1.0263157894736843,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
62,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",62,market_plumbing_liquidity_capacity,2020-06-23,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0576923076923076,2020-06-23,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-23 13:30:00-04:00,2020-06-23 13:30:00-04:00,3141.75,3132.25,3156.0,9.5,1,3.25,11.0,fixed_contracts,2020-06-23 14:45:00-04:00,3132.0,stop,-487.5,-492.5,-1.0263157894736843,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
63,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",63,market_plumbing_liquidity_capacity,2020-06-24,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0576923076923076,2020-06-24,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-24 13:30:00-04:00,2020-06-24 13:30:00-04:00,3037.75,3028.5,3051.625,9.25,1,2.25,11.5,fixed_contracts,2020-06-24 14:00:00-04:00,3028.25,stop,-475.0,-480.0,-1.027027027027027,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
64,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",64,market_plumbing_liquidity_capacity,2020-06-25,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0576923076923076,2020-06-25,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-25 13:30:00-04:00,2020-06-25 13:30:00-04:00,3044.5,3035.25,3058.375,9.25,1,5.0,10.25,fixed_contracts,2020-06-25 14:35:00-04:00,3035.0,stop,-475.0,-480.0,-1.027027027027027,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
65,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",65,market_plumbing_liquidity_capacity,2020-06-26,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.0576923076923076,2020-06-26,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-26 13:30:00-04:00,2020-06-26 13:30:00-04:00,3020.0,3010.75,3033.875,9.25,1,4.5,9.75,fixed_contracts,2020-06-26 14:20:00-04:00,3010.5,stop,-475.0,-480.0,-1.027027027027027,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
66,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",66,market_plumbing_liquidity_capacity,2020-06-29,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1923076923076923,2020-06-29,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-29 13:30:00-04:00,2020-06-29 13:30:00-04:00,3035.25,3026.0,3049.125,9.25,1,4.75,11.75,fixed_contracts,2020-06-29 15:00:00-04:00,3025.75,stop,-475.0,-480.0,-1.027027027027027,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
67,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",67,market_plumbing_liquidity_capacity,2020-06-30,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1923076923076923,2020-06-30,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-06-30 13:30:00-04:00,2020-06-30 13:30:00-04:00,3063.75,3054.5,3077.625,9.25,1,14.5,5.5,fixed_contracts,2020-06-30 15:25:00-04:00,3077.375,target,681.25,676.25,1.472972972972973,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
68,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",68,market_plumbing_liquidity_capacity,2020-07-01,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1923076923076923,2020-07-01,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-07-01 13:30:00-04:00,2020-07-01 13:30:00-04:00,3107.5,3098.0,3121.75,9.5,1,10.25,5.5,fixed_contracts,2020-07-01 15:55:00-04:00,3108.0,eod_flatten,25.0,20.0,0.05263157894736842,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
69,1,2015-07-13,2019-07-13,2019-07-13,2020-07-13,MAR,0.2951446616328009,"{'entry.params.primary_dealer_lending_pressure_threshold': 0.25, 'sl.params.stop_pct': 0.003, 'tp.params.target_r_multiple': 1.5}",69,market_plumbing_liquidity_capacity,2020-07-02,long,market_plumbing_primary_dealer_lending_pressure,brunnermeier_pedersen_2009_market_liquidity_funding_liquidity,nyfed_primary_dealer_statistics_cboe_cfe_vx_activity_lag1,data/external/market_plumbing_priority_features_lag1_no_lookahead.csv,primary_dealer_lending_pressure,nyfed_primary_dealer_statistics,primary_dealer_lending_pressure,sl_treasury_excluding_tips_overnight_open_diff1_rank52,<=,0.25,0.1923076923076923,2020-07-02,Campaign feature file lags every source row by one listed trade_date; entries occur 11:30 ET or later.,0.005,1.5,15:55:00,2020-07-02 13:30:00-04:00,2020-07-02 13:30:00-04:00,3136.25,3126.75,3150.5,9.5,1,7.25,11.0,fixed_contracts,2020-07-02 15:40:00-04:00,3126.5,stop,-487.5,-492.5,-1.0263157894736843,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
