trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,academic_source_key,setup_mode,feature_method,signal_bar_timestamp,signal_close_timestamp,intended_entry_timestamp,signal_direction,flow_mode,impulse_start_timestamp,impulse_end_timestamp,pause_start_timestamp,pause_end_timestamp,impulse_move_ticks,pause_high,pause_low,pause_retrace_fraction,breakout_level,breakout_ticks,signal_open,signal_high,signal_low,signal_close,signal_signed_flow,signal_flow_volume,signal_orderflow_imbalance,impulse_bars,pause_bars,max_pullback_fraction,min_impulse_ticks,min_orderflow_imbalance,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
1434,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",168,impulse_pause_orderflow_continuation,2022-10-24,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-10-24 10:20:00-04:00,2022-10-24 10:25:00-04:00,2022-10-24 10:25:00-04:00,short,large10,2022-10-24 09:50:00-04:00,2022-10-24 10:05:00-04:00,2022-10-24 10:10:00-04:00,2022-10-24 10:15:00-04:00,398.0,11284.5,11234.0,0.36180904522613067,11234.0,49.0,11261.0,11261.0,11207.75,11221.75,-43.0,239.0,-0.1799163179916318,4,2,0.55,8.0,0.0,15:55:00,11234.0,2022-10-24 10:20:00-04:00,11261.0,11207.75,2022-10-24 10:25:00-04:00,2022-10-24 10:25:00-04:00,11221.5,11277.75,11165.25,56.25,1,10.5,61.0,fixed_contracts,2022-10-24 10:30:00-04:00,11278.0,stop,-1130.0,-1135.0,-1.0044444444444445,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1435,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",169,impulse_pause_orderflow_continuation,2022-10-25,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-10-25 11:35:00-04:00,2022-10-25 11:40:00-04:00,2022-10-25 11:40:00-04:00,long,large10,2022-10-25 11:05:00-04:00,2022-10-25 11:20:00-04:00,2022-10-25 11:25:00-04:00,2022-10-25 11:30:00-04:00,125.0,11681.75,11665.25,0.32,11681.75,54.0,11676.5,11696.0,11673.5,11695.25,211.0,279.0,0.7562724014336918,4,2,0.55,8.0,0.0,15:55:00,11681.75,2022-10-25 11:35:00-04:00,11696.0,11673.5,2022-10-25 11:40:00-04:00,2022-10-25 11:40:00-04:00,11695.5,11637.0,11754.0,58.5,1,10.5,69.0,fixed_contracts,2022-10-25 13:00:00-04:00,11636.75,stop,-1175.0,-1180.0,-1.0042735042735043,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1436,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",170,impulse_pause_orderflow_continuation,2022-10-26,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-10-26 10:15:00-04:00,2022-10-26 10:20:00-04:00,2022-10-26 10:20:00-04:00,long,large10,2022-10-26 09:45:00-04:00,2022-10-26 10:00:00-04:00,2022-10-26 10:05:00-04:00,2022-10-26 10:10:00-04:00,204.0,11561.75,11503.25,0.31862745098039214,11561.75,19.0,11547.75,11572.5,11526.25,11566.5,17.0,249.0,0.06827309236947791,4,2,0.55,8.0,0.0,15:55:00,11561.75,2022-10-26 10:15:00-04:00,11572.5,11526.25,2022-10-26 10:20:00-04:00,2022-10-26 10:20:00-04:00,11567.0,11509.0,11625.0,58.0,1,68.0,44.25,fixed_contracts,2022-10-26 10:40:00-04:00,11624.75,target,1155.0,1150.0,0.9956896551724138,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1437,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",171,impulse_pause_orderflow_continuation,2022-10-28,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-10-28 10:40:00-04:00,2022-10-28 10:45:00-04:00,2022-10-28 10:45:00-04:00,long,large10,2022-10-28 10:10:00-04:00,2022-10-28 10:25:00-04:00,2022-10-28 10:30:00-04:00,2022-10-28 10:35:00-04:00,273.0,11419.0,11378.25,0.03663003663003663,11419.0,51.0,11413.5,11440.0,11400.0,11431.75,2.0,288.0,0.006944444444444444,4,2,0.55,8.0,0.0,15:55:00,11419.0,2022-10-28 10:40:00-04:00,11440.0,11400.0,2022-10-28 10:45:00-04:00,2022-10-28 10:45:00-04:00,11432.0,11374.75,11489.25,57.25,1,65.25,3.0,fixed_contracts,2022-10-28 11:10:00-04:00,11489.0,target,1140.0,1135.0,0.9956331877729258,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1438,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",172,impulse_pause_orderflow_continuation,2022-10-31,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-10-31 10:05:00-04:00,2022-10-31 10:10:00-04:00,2022-10-31 10:10:00-04:00,short,large10,2022-10-31 09:35:00-04:00,2022-10-31 09:50:00-04:00,2022-10-31 09:55:00-04:00,2022-10-31 10:00:00-04:00,248.0,11453.25,11413.25,0.47580645161290325,11413.25,2.0,11448.5,11449.0,11402.5,11412.75,-107.0,147.0,-0.7278911564625851,4,2,0.55,8.0,0.0,15:55:00,11413.25,2022-10-31 10:05:00-04:00,11449.0,11402.5,2022-10-31 10:10:00-04:00,2022-10-31 10:10:00-04:00,11412.75,11470.0,11355.5,57.25,1,45.5,58.5,fixed_contracts,2022-10-31 11:25:00-04:00,11470.25,stop,-1150.0,-1155.0,-1.0043668122270741,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1439,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",173,impulse_pause_orderflow_continuation,2022-11-01,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-01 10:00:00-04:00,2022-11-01 10:05:00-04:00,2022-11-01 10:05:00-04:00,short,large10,2022-11-01 09:30:00-04:00,2022-11-01 09:45:00-04:00,2022-11-01 09:50:00-04:00,2022-11-01 09:55:00-04:00,260.0,11531.0,11499.75,0.011538461538461539,11499.75,227.0,11513.0,11527.75,11440.0,11443.0,-23.0,449.0,-0.051224944320712694,4,2,0.55,8.0,0.0,15:55:00,11499.75,2022-11-01 10:00:00-04:00,11527.75,11440.0,2022-11-01 10:05:00-04:00,2022-11-01 10:05:00-04:00,11443.5,11500.75,11386.25,57.25,1,61.5,16.25,fixed_contracts,2022-11-01 10:10:00-04:00,11386.5,target,1140.0,1135.0,0.9956331877729258,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1440,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",174,impulse_pause_orderflow_continuation,2022-11-02,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-02 12:25:00-04:00,2022-11-02 12:30:00-04:00,2022-11-02 12:30:00-04:00,short,large10,2022-11-02 11:55:00-04:00,2022-11-02 12:10:00-04:00,2022-11-02 12:15:00-04:00,2022-11-02 12:20:00-04:00,82.0,11223.75,11206.75,0.18292682926829268,11206.75,12.0,11210.25,11214.25,11202.5,11203.75,-35.0,95.0,-0.3684210526315789,4,2,0.55,8.0,0.0,15:55:00,11206.75,2022-11-02 12:25:00-04:00,11214.25,11202.5,2022-11-02 12:30:00-04:00,2022-11-02 12:30:00-04:00,11203.5,11259.75,11147.25,56.25,1,12.5,70.0,fixed_contracts,2022-11-02 13:50:00-04:00,11260.0,stop,-1130.0,-1135.0,-1.0044444444444445,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1441,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",175,impulse_pause_orderflow_continuation,2022-11-03,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-03 10:25:00-04:00,2022-11-03 10:30:00-04:00,2022-11-03 10:30:00-04:00,long,large10,2022-11-03 09:55:00-04:00,2022-11-03 10:10:00-04:00,2022-11-03 10:15:00-04:00,2022-11-03 10:20:00-04:00,245.0,10816.75,10770.75,0.5102040816326531,10816.75,103.0,10802.25,10847.0,10800.75,10842.5,167.0,393.0,0.42493638676844786,4,2,0.55,8.0,0.0,15:55:00,10816.75,2022-11-03 10:25:00-04:00,10847.0,10800.75,2022-11-03 10:30:00-04:00,2022-11-03 10:30:00-04:00,10843.0,10788.75,10897.25,54.25,1,3.5,62.75,fixed_contracts,2022-11-03 10:35:00-04:00,10788.5,stop,-1090.0,-1095.0,-1.0046082949308757,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1442,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",176,impulse_pause_orderflow_continuation,2022-11-04,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-04 10:20:00-04:00,2022-11-04 10:25:00-04:00,2022-11-04 10:25:00-04:00,long,large10,2022-11-04 09:50:00-04:00,2022-11-04 10:05:00-04:00,2022-11-04 10:10:00-04:00,2022-11-04 10:15:00-04:00,374.0,10910.5,10821.25,0.13903743315508021,10910.5,101.0,10886.25,10942.5,10883.75,10935.75,3.0,397.0,0.007556675062972292,4,2,0.55,8.0,0.0,15:55:00,10910.5,2022-11-04 10:20:00-04:00,10942.5,10883.75,2022-11-04 10:25:00-04:00,2022-11-04 10:25:00-04:00,10935.25,10880.5,10990.0,54.75,1,39.0,68.0,fixed_contracts,2022-11-04 10:50:00-04:00,10880.25,stop,-1100.0,-1105.0,-1.004566210045662,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1443,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",177,impulse_pause_orderflow_continuation,2022-11-07,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-07 11:55:00-05:00,2022-11-07 12:00:00-05:00,2022-11-07 12:00:00-05:00,short,large10,2022-11-07 11:25:00-05:00,2022-11-07 11:40:00-05:00,2022-11-07 11:45:00-05:00,2022-11-07 11:50:00-05:00,187.0,10896.0,10872.0,0.37967914438502676,10872.0,19.0,10886.25,10891.5,10866.75,10867.25,-34.0,78.0,-0.4358974358974359,4,2,0.55,8.0,0.0,15:55:00,10872.0,2022-11-07 11:55:00-05:00,10891.5,10866.75,2022-11-07 12:00:00-05:00,2022-11-07 12:00:00-05:00,10867.25,10921.75,10812.75,54.5,1,17.0,62.25,fixed_contracts,2022-11-07 13:05:00-05:00,10922.0,stop,-1095.0,-1100.0,-1.0045871559633028,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1444,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",178,impulse_pause_orderflow_continuation,2022-11-08,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-08 10:15:00-05:00,2022-11-08 10:20:00-05:00,2022-11-08 10:20:00-05:00,long,large10,2022-11-08 09:45:00-05:00,2022-11-08 10:00:00-05:00,2022-11-08 10:05:00-05:00,2022-11-08 10:10:00-05:00,52.0,11078.0,11045.0,0.2692307692307692,11078.0,37.0,11062.5,11099.0,11058.25,11087.25,92.0,198.0,0.46464646464646464,4,2,0.55,8.0,0.0,15:55:00,11078.0,2022-11-08 10:15:00-05:00,11099.0,11058.25,2022-11-08 10:20:00-05:00,2022-11-08 10:20:00-05:00,11088.0,11032.5,11143.5,55.5,1,69.5,5.25,fixed_contracts,2022-11-08 11:10:00-05:00,11143.25,target,1105.0,1100.0,0.9954954954954955,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1445,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",179,impulse_pause_orderflow_continuation,2022-11-09,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-09 10:55:00-05:00,2022-11-09 11:00:00-05:00,2022-11-09 11:00:00-05:00,short,large10,2022-11-09 10:25:00-05:00,2022-11-09 10:40:00-05:00,2022-11-09 10:45:00-05:00,2022-11-09 10:50:00-05:00,269.0,10980.5,10953.5,0.20074349442379183,10953.5,5.0,10954.75,10970.25,10925.5,10952.25,-38.0,506.0,-0.07509881422924901,4,2,0.55,8.0,0.0,15:55:00,10953.5,2022-11-09 10:55:00-05:00,10970.25,10925.5,2022-11-09 11:00:00-05:00,2022-11-09 11:00:00-05:00,10952.25,11007.25,10897.25,55.0,1,2.25,73.0,fixed_contracts,2022-11-09 11:40:00-05:00,11007.5,stop,-1105.0,-1110.0,-1.0045454545454546,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1446,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",180,impulse_pause_orderflow_continuation,2022-11-14,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-14 11:45:00-05:00,2022-11-14 11:50:00-05:00,2022-11-14 11:50:00-05:00,long,large10,2022-11-14 11:15:00-05:00,2022-11-14 11:30:00-05:00,2022-11-14 11:35:00-05:00,2022-11-14 11:40:00-05:00,186.0,11807.5,11784.5,0.25268817204301075,11807.5,42.0,11796.0,11826.5,11795.25,11818.0,75.0,223.0,0.336322869955157,4,2,0.55,8.0,0.0,15:55:00,11807.5,2022-11-14 11:45:00-05:00,11826.5,11795.25,2022-11-14 11:50:00-05:00,2022-11-14 11:50:00-05:00,11818.0,11758.75,11877.25,59.25,1,66.75,34.75,fixed_contracts,2022-11-14 13:25:00-05:00,11877.0,target,1180.0,1175.0,0.9957805907172996,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1447,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",181,impulse_pause_orderflow_continuation,2022-11-15,long,long_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-15 11:55:00-05:00,2022-11-15 12:00:00-05:00,2022-11-15 12:00:00-05:00,long,large10,2022-11-15 11:25:00-05:00,2022-11-15 11:40:00-05:00,2022-11-15 11:45:00-05:00,2022-11-15 11:50:00-05:00,134.0,12034.75,12013.75,0.1791044776119403,12034.75,9.0,12031.0,12039.0,12020.25,12037.0,51.0,51.0,1.0,4,2,0.55,8.0,0.0,15:55:00,12034.75,2022-11-15 11:55:00-05:00,12039.0,12020.25,2022-11-15 12:00:00-05:00,2022-11-15 12:00:00-05:00,12037.5,11977.25,12097.75,60.25,1,2.0,63.5,fixed_contracts,2022-11-15 12:45:00-05:00,11977.0,stop,-1210.0,-1215.0,-1.004149377593361,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1448,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",182,impulse_pause_orderflow_continuation,2022-11-16,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-16 10:05:00-05:00,2022-11-16 10:10:00-05:00,2022-11-16 10:10:00-05:00,short,large10,2022-11-16 09:35:00-05:00,2022-11-16 09:50:00-05:00,2022-11-16 09:55:00-05:00,2022-11-16 10:00:00-05:00,246.0,11798.25,11765.5,0.45528455284552843,11765.5,12.0,11780.25,11793.0,11753.25,11762.5,-110.0,180.0,-0.6111111111111112,4,2,0.55,8.0,0.0,15:55:00,11765.5,2022-11-16 10:05:00-05:00,11793.0,11753.25,2022-11-16 10:10:00-05:00,2022-11-16 10:10:00-05:00,11762.5,11821.5,11703.5,59.0,1,56.0,67.5,fixed_contracts,2022-11-16 12:45:00-05:00,11821.75,stop,-1185.0,-1190.0,-1.0042372881355932,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1449,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",183,impulse_pause_orderflow_continuation,2022-11-17,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-17 11:05:00-05:00,2022-11-17 11:10:00-05:00,2022-11-17 11:10:00-05:00,short,large10,2022-11-17 10:35:00-05:00,2022-11-17 10:50:00-05:00,2022-11-17 10:55:00-05:00,2022-11-17 11:00:00-05:00,24.0,11629.5,11604.5,0.5,11604.5,11.0,11611.5,11637.5,11601.5,11601.75,-62.0,102.0,-0.6078431372549019,4,2,0.55,8.0,0.0,15:55:00,11604.5,2022-11-17 11:05:00-05:00,11637.5,11601.5,2022-11-17 11:10:00-05:00,2022-11-17 11:10:00-05:00,11602.0,11660.25,11543.75,58.25,1,4.0,108.75,fixed_contracts,2022-11-17 11:55:00-05:00,11660.5,stop,-1170.0,-1175.0,-1.0042918454935623,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1450,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",184,impulse_pause_orderflow_continuation,2022-11-18,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-18 10:00:00-05:00,2022-11-18 10:05:00-05:00,2022-11-18 10:05:00-05:00,short,large10,2022-11-18 09:30:00-05:00,2022-11-18 09:45:00-05:00,2022-11-18 09:50:00-05:00,2022-11-18 09:55:00-05:00,402.0,11784.5,11735.5,0.4701492537313433,11735.5,140.0,11753.5,11758.0,11698.0,11700.5,-96.0,344.0,-0.27906976744186046,4,2,0.55,8.0,0.0,15:55:00,11735.5,2022-11-18 10:00:00-05:00,11758.0,11698.0,2022-11-18 10:05:00-05:00,2022-11-18 10:05:00-05:00,11700.0,11758.5,11641.5,58.5,1,84.5,27.5,fixed_contracts,2022-11-18 12:15:00-05:00,11641.75,target,1165.0,1160.0,0.9957264957264957,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1451,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",185,impulse_pause_orderflow_continuation,2022-11-21,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-21 10:40:00-05:00,2022-11-21 10:45:00-05:00,2022-11-21 10:45:00-05:00,short,large10,2022-11-21 10:10:00-05:00,2022-11-21 10:25:00-05:00,2022-11-21 10:30:00-05:00,2022-11-21 10:35:00-05:00,103.0,11615.75,11595.75,0.44660194174757284,11595.75,21.0,11601.0,11609.0,11581.75,11590.5,-9.0,111.0,-0.08108108108108109,4,2,0.55,8.0,0.0,15:55:00,11595.75,2022-11-21 10:40:00-05:00,11609.0,11581.75,2022-11-21 10:45:00-05:00,2022-11-21 10:45:00-05:00,11590.0,11648.0,11532.0,58.0,1,37.0,44.5,fixed_contracts,2022-11-21 15:55:00-05:00,11599.75,eod_flatten,-195.0,-200.0,-0.16810344827586207,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1452,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",186,impulse_pause_orderflow_continuation,2022-11-23,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-23 11:45:00-05:00,2022-11-23 11:50:00-05:00,2022-11-23 11:50:00-05:00,short,large10,2022-11-23 11:15:00-05:00,2022-11-23 11:30:00-05:00,2022-11-23 11:35:00-05:00,2022-11-23 11:40:00-05:00,88.0,11862.5,11846.5,0.2727272727272727,11846.5,96.0,11859.25,11860.25,11822.0,11822.5,-3.0,61.0,-0.04918032786885246,4,2,0.55,8.0,0.0,15:55:00,11846.5,2022-11-23 11:45:00-05:00,11860.25,11822.0,2022-11-23 11:50:00-05:00,2022-11-23 11:50:00-05:00,11822.25,11881.5,11763.0,59.25,1,59.75,9.75,fixed_contracts,2022-11-23 12:50:00-05:00,11763.25,target,1180.0,1175.0,0.9957805907172996,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
1453,8,2018-01-03,2022-01-03,2022-01-03,2023-01-03,MAR,2.4279951161606292,"{'entry.params.min_impulse_ticks': 8, 'entry.params.min_orderflow_imbalance': 0.0, 'sl.params.stop_pct': 0.005, 'tp.params.target_r_multiple': 1.0}",187,impulse_pause_orderflow_continuation,2022-11-28,short,short_large10_late_morning_large10_two_sided_impulse_pause_breakout_1230,impulse_pause_orderflow_continuation,late_morning_large10_two_sided_impulse_pause_breakout_1230,completed_impulse_pause_breakout_with_sierra_aggregate_orderflow,2022-11-28 10:20:00-05:00,2022-11-28 10:25:00-05:00,2022-11-28 10:25:00-05:00,short,large10,2022-11-28 09:50:00-05:00,2022-11-28 10:05:00-05:00,2022-11-28 10:10:00-05:00,2022-11-28 10:15:00-05:00,48.0,11756.0,11732.25,0.3125,11732.25,108.0,11738.5,11743.25,11702.25,11705.25,-73.0,147.0,-0.4965986394557823,4,2,0.55,8.0,0.0,15:55:00,11732.25,2022-11-28 10:20:00-05:00,11743.25,11702.25,2022-11-28 10:25:00-05:00,2022-11-28 10:25:00-05:00,11704.75,11763.5,11646.0,58.75,1,59.5,29.0,fixed_contracts,2022-11-28 13:50:00-05:00,11646.25,target,1170.0,1165.0,0.9957446808510638,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
