trade_id,strategy_name,session_date,direction,level_type,setup_mode,profile_source,tpo_profile_bars,tpo_poc,tpo_vah,tpo_val,tpo_midpoint,opening_range_high,opening_range_low,aoi_anchor,aoi_market_confluence,aoi_low,aoi_high,aoi_width_points,min_probe_ticks,close_location_metric,range_expansion_ratio,poc_range_location,signal_target_price,dynamic_stop_trigger_price,dynamic_stop_offset_points,signal_timestamp,intended_entry_timestamp,signal_flatten_time,rejection_bar_timestamp,confirmation_bar_timestamp,entry_timestamp,entry_reference_price_raw,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,dynamic_stop_price,position_sizing_mode,exit_timestamp,exit_reference_price_raw,exit_price,exit_reason,gross_pnl_before_slippage,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,total_transaction_cost,cost_accounting_error,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation,dynamic_stop_activated,dynamic_stop_activated_at
323,tpo_value_edge_auction_rejection,2017-08-18,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,46,2424.75,2426.0,2422.0,2424.0,2427.5,2419.5,VAH,ORH,2426.0,2427.5,1.5,1.0,0.2,1.03125,0.6363636363636364,2422.0,2424.0,1.25,2017-08-18 10:17:00-04:00,2017-08-18 10:17:00-04:00,11:00:00,2017-08-18 10:16:00-04:00,,2017-08-18 10:17:00-04:00,2426.75,2426.75,2425.5,2422.0,1.25,1,4.75,0.5,2425.5,fixed_contracts,2017-08-18 10:32:00-04:00,2422.0,2422.0,target,237.5,237.5,232.5,3.8,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2017-08-18 10:31:00-04:00
324,tpo_value_edge_auction_rejection,2017-08-23,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,80,2444.0,2445.0,2442.5,2443.75,2445.75,2438.75,VAH,ORH,2445.0,2445.75,0.75,1.0,0.2,1.0666666666666667,0.65625,2442.5,2443.75,1.25,2017-08-23 10:51:00-04:00,2017-08-23 10:51:00-04:00,11:00:00,2017-08-23 10:50:00-04:00,,2017-08-23 10:51:00-04:00,2445.25,2445.25,2444.0,2442.5,1.0,1,1.75,0.75,2444.0,fixed_contracts,2017-08-23 10:58:00-04:00,2444.5,2444.5,stop,37.5,37.5,32.5,0.75,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2017-08-23 10:59:00-04:00
325,tpo_value_edge_auction_rejection,2017-08-30,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,75,2447.0,2448.75,2446.5,2447.625,2448.0,2442.75,VAH,ORH,2448.0,2448.75,0.75,1.0,0.5,1.0384615384615385,0.6296296296296297,2446.5,2447.625,1.25,2017-08-30 10:46:00-04:00,2017-08-30 10:46:00-04:00,11:00:00,2017-08-30 10:45:00-04:00,,2017-08-30 10:46:00-04:00,2448.75,2448.75,2449.25,2446.5,0.5,1,0.0,0.5,,fixed_contracts,2017-08-30 10:46:00-04:00,2449.25,2449.25,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
326,tpo_value_edge_auction_rejection,2017-08-31,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,58,2466.0,2468.25,2462.75,2465.5,2466.75,2462.5,VAH,ORH,2466.75,2468.25,1.5,1.0,0.5,1.0769230769230769,0.5,2462.75,2465.5,1.25,2017-08-31 10:29:00-04:00,2017-08-31 10:29:00-04:00,11:00:00,2017-08-31 10:28:00-04:00,,2017-08-31 10:29:00-04:00,2468.25,2468.25,2468.75,2462.75,0.5,1,0.25,0.5,2467.0,fixed_contracts,2017-08-31 10:29:00-04:00,2468.75,2468.75,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
327,tpo_value_edge_auction_rejection,2017-09-08,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,65,2461.5,2463.25,2460.5,2461.875,2462.75,2458.5,VAH,ORH,2462.75,2463.25,0.5,1.0,0.5,1.0,0.5217391304347826,2460.5,2461.875,1.25,2017-09-08 10:36:00-04:00,2017-09-08 10:36:00-04:00,11:00:00,2017-09-08 10:35:00-04:00,,2017-09-08 10:36:00-04:00,2462.75,2462.75,2463.75,2460.5,1.0,1,0.5,1.0,,fixed_contracts,2017-09-08 10:45:00-04:00,2463.75,2463.75,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
328,tpo_value_edge_auction_rejection,2017-09-13,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,40,2491.5,2492.75,2491.25,2492.0,2493.0,2489.25,VAH,ORH,2492.75,2493.0,0.25,1.0,0.5,1.1428571428571428,0.5625,2491.25,2492.0,1.25,2017-09-13 10:11:00-04:00,2017-09-13 10:11:00-04:00,11:00:00,2017-09-13 10:10:00-04:00,,2017-09-13 10:11:00-04:00,2492.75,2492.75,2493.5,2491.25,0.75,1,0.0,0.75,,fixed_contracts,2017-09-13 10:11:00-04:00,2493.5,2493.5,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
329,tpo_value_edge_auction_rejection,2017-09-14,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,51,2491.75,2492.75,2490.5,2491.625,2492.75,2489.0,VAH,ORH,2492.75,2492.75,0.0,1.0,0.0,1.125,0.6111111111111112,2490.5,2491.625,1.25,2017-09-14 10:22:00-04:00,2017-09-14 10:22:00-04:00,11:00:00,2017-09-14 10:21:00-04:00,,2017-09-14 10:22:00-04:00,2492.75,2492.75,2493.25,2490.5,0.5,1,0.0,0.5,,fixed_contracts,2017-09-14 10:23:00-04:00,2493.25,2493.25,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
330,tpo_value_edge_auction_rejection,2017-09-22,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,56,2496.75,2498.25,2496.5,2497.375,2497.75,2494.75,VAH,ORH,2497.75,2498.25,0.5,1.0,0.0,1.0666666666666667,0.5,2496.5,2497.375,1.25,2017-09-22 10:27:00-04:00,2017-09-22 10:27:00-04:00,11:00:00,2017-09-22 10:26:00-04:00,,2017-09-22 10:27:00-04:00,2498.25,2498.25,2498.75,2496.5,0.5,1,1.0,0.5,,fixed_contracts,2017-09-22 10:36:00-04:00,2498.75,2498.75,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
331,tpo_value_edge_auction_rejection,2017-09-28,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,59,2502.5,2503.25,2501.5,2502.375,2504.0,2500.5,VAH,ORH,2503.25,2504.0,0.75,1.0,0.0,1.1428571428571428,0.625,2501.5,2502.375,1.25,2017-09-28 10:30:00-04:00,2017-09-28 10:30:00-04:00,11:00:00,2017-09-28 10:29:00-04:00,,2017-09-28 10:30:00-04:00,2503.5,2503.5,2504.5,2501.5,1.0,1,0.75,1.0,,fixed_contracts,2017-09-28 10:40:00-04:00,2504.5,2504.5,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
332,tpo_value_edge_auction_rejection,2017-10-05,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,79,2540.0,2540.75,2539.25,2540.0,2541.0,2537.25,VAH,ORH,2540.75,2541.0,0.25,1.0,0.0,1.2,0.6111111111111112,2539.25,2540.0,1.25,2017-10-05 10:50:00-04:00,2017-10-05 10:50:00-04:00,11:00:00,2017-10-05 10:49:00-04:00,,2017-10-05 10:50:00-04:00,2541.0,2541.0,2541.5,2539.25,0.5,1,0.0,0.5,,fixed_contracts,2017-10-05 10:50:00-04:00,2541.5,2541.5,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
333,tpo_value_edge_auction_rejection,2017-10-06,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,31,2545.5,2546.0,2544.75,2545.375,2546.5,2544.0,VAH,ORH,2546.0,2546.5,0.5,1.0,0.0,1.0,0.6,2544.75,2545.375,1.25,2017-10-06 10:02:00-04:00,2017-10-06 10:02:00-04:00,11:00:00,2017-10-06 10:01:00-04:00,,2017-10-06 10:02:00-04:00,2546.0,2546.0,2547.0,2544.75,1.0,1,0.0,1.0,,fixed_contracts,2017-10-06 10:03:00-04:00,2547.0,2547.0,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
334,tpo_value_edge_auction_rejection,2017-10-13,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,40,2552.0,2552.5,2551.0,2551.75,2554.25,2550.25,VAH,ORH,2552.5,2554.25,1.75,1.0,0.0,1.0,0.4375,2551.0,2551.75,1.25,2017-10-13 10:11:00-04:00,2017-10-13 10:11:00-04:00,11:00:00,2017-10-13 10:10:00-04:00,,2017-10-13 10:11:00-04:00,2554.0,2554.0,2554.75,2551.0,0.75,1,1.0,0.75,2552.75,fixed_contracts,2017-10-13 10:21:00-04:00,2554.75,2554.75,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
335,tpo_value_edge_auction_rejection,2017-10-20,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,45,2568.0,2568.5,2567.0,2567.75,2569.0,2566.0,VAH,ORH,2568.5,2569.0,0.5,1.0,0.5,1.1666666666666667,0.5714285714285714,2567.0,2567.75,1.25,2017-10-20 10:16:00-04:00,2017-10-20 10:16:00-04:00,11:00:00,2017-10-20 10:15:00-04:00,,2017-10-20 10:16:00-04:00,2569.0,2569.0,2569.5,2567.0,0.5,1,0.25,0.5,2567.75,fixed_contracts,2017-10-20 10:17:00-04:00,2569.5,2569.5,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
336,tpo_value_edge_auction_rejection,2017-10-30,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,79,2574.0,2576.25,2573.25,2574.75,2575.25,2571.25,VAH,ORH,2575.25,2576.25,1.0,1.0,0.0,1.1904761904761905,0.44,2573.25,2574.75,1.25,2017-10-30 10:50:00-04:00,2017-10-30 10:50:00-04:00,11:00:00,2017-10-30 10:49:00-04:00,,2017-10-30 10:50:00-04:00,2576.25,2576.25,2576.75,2573.25,0.5,1,0.75,0.5,2575.0,fixed_contracts,2017-10-30 10:54:00-04:00,2576.75,2576.75,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
337,tpo_value_edge_auction_rejection,2017-11-06,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,86,2585.0,2586.75,2584.0,2585.375,2586.0,2582.25,VAH,ORH,2586.0,2586.75,0.75,1.0,0.0,1.0,0.5,2584.0,2585.375,1.25,2017-11-06 10:57:00-05:00,2017-11-06 10:57:00-05:00,11:00:00,2017-11-06 10:56:00-05:00,,2017-11-06 10:57:00-05:00,2586.25,2586.25,2587.25,2584.0,1.0,1,0.75,0.5,,fixed_contracts,2017-11-06 11:00:00-05:00,2586.25,2586.25,eod_flatten,0.0,0.0,-5.0,0.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
338,tpo_value_edge_auction_rejection,2017-11-08,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,86,2583.5,2585.0,2583.25,2584.125,2585.75,2581.5,VAH,ORH,2585.0,2585.75,0.75,1.0,0.5,1.0,0.47058823529411764,2583.25,2584.125,1.25,2017-11-08 10:57:00-05:00,2017-11-08 10:57:00-05:00,11:00:00,2017-11-08 10:56:00-05:00,,2017-11-08 10:57:00-05:00,2585.75,2585.75,2586.25,2583.25,0.5,1,0.75,0.25,2584.5,fixed_contracts,2017-11-08 11:00:00-05:00,2585.5,2585.5,eod_flatten,12.5,12.5,7.5,0.5,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
339,tpo_value_edge_auction_rejection,2017-11-09,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,85,2579.75,2581.75,2577.5,2579.625,2580.5,2574.25,VAH,ORH,2580.5,2581.75,1.25,1.0,0.0,1.0,0.6285714285714286,2577.5,2579.625,1.25,2017-11-09 10:56:00-05:00,2017-11-09 10:56:00-05:00,11:00:00,2017-11-09 10:55:00-05:00,,2017-11-09 10:56:00-05:00,2581.5,2581.5,2582.25,2577.5,0.75,1,0.25,0.75,2580.25,fixed_contracts,2017-11-09 10:57:00-05:00,2582.25,2582.25,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
340,tpo_value_edge_auction_rejection,2017-11-15,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,70,2562.5,2566.5,2558.75,2562.625,2566.5,2555.5,VAH,ORH,2566.5,2566.5,0.0,1.0,0.2,1.0,0.6363636363636364,2558.75,2562.625,1.25,2017-11-15 10:41:00-05:00,2017-11-15 10:41:00-05:00,11:00:00,2017-11-15 10:40:00-05:00,,2017-11-15 10:41:00-05:00,2566.75,2566.75,2567.0,2558.75,0.25,1,0.5,0.25,2565.5,fixed_contracts,2017-11-15 10:42:00-05:00,2567.0,2567.0,stop,-12.5,-12.5,-17.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
341,tpo_value_edge_auction_rejection,2017-11-20,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,52,2579.25,2580.0,2578.5,2579.25,2580.5,2577.0,VAH,ORH,2580.0,2580.5,0.5,1.0,0.4,1.0,0.6428571428571429,2578.5,2579.25,1.25,2017-11-20 10:23:00-05:00,2017-11-20 10:23:00-05:00,11:00:00,2017-11-20 10:22:00-05:00,,2017-11-20 10:23:00-05:00,2580.5,2580.5,2581.0,2578.5,0.5,1,0.0,0.5,2579.25,fixed_contracts,2017-11-20 10:24:00-05:00,2581.0,2581.0,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
342,tpo_value_edge_auction_rejection,2017-11-21,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,67,2595.25,2597.75,2594.5,2596.125,2596.25,2589.25,VAH,ORH,2596.25,2597.75,1.5,1.0,0.0,1.15625,0.6486486486486487,2594.5,2596.125,1.25,2017-11-21 10:38:00-05:00,2017-11-21 10:38:00-05:00,11:00:00,2017-11-21 10:37:00-05:00,,2017-11-21 10:38:00-05:00,2597.5,2597.5,2598.25,2594.5,0.75,1,0.25,0.75,2596.25,fixed_contracts,2017-11-21 10:40:00-05:00,2598.25,2598.25,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
343,tpo_value_edge_auction_rejection,2017-11-30,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,42,2637.5,2638.75,2636.75,2637.75,2639.75,2634.5,VAH,ORH,2638.75,2639.75,1.0,1.0,0.25,1.0,0.5714285714285714,2636.75,2637.75,1.25,2017-11-30 10:13:00-05:00,2017-11-30 10:13:00-05:00,11:00:00,2017-11-30 10:12:00-05:00,,2017-11-30 10:13:00-05:00,2639.75,2639.75,2640.25,2636.75,0.5,1,0.25,0.5,2638.5,fixed_contracts,2017-11-30 10:13:00-05:00,2640.25,2640.25,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
344,tpo_value_edge_auction_rejection,2017-12-01,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,78,2645.75,2648.5,2644.5,2646.5,2648.75,2642.75,VAH,ORH,2648.5,2648.75,0.25,1.0,0.2,1.0,0.375,2644.5,2646.5,1.25,2017-12-01 10:49:00-05:00,2017-12-01 10:49:00-05:00,11:00:00,2017-12-01 10:48:00-05:00,,2017-12-01 10:49:00-05:00,2648.0,2648.0,2649.25,2644.5,1.25,1,0.25,1.25,2646.75,fixed_contracts,2017-12-01 10:49:00-05:00,2649.25,2649.25,stop,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
345,tpo_value_edge_auction_rejection,2017-12-05,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,57,2640.5,2641.75,2639.5,2640.625,2641.75,2638.25,VAH,ORH,2641.75,2641.75,0.0,1.0,0.25,1.05,0.42857142857142855,2639.5,2640.625,1.25,2017-12-05 10:28:00-05:00,2017-12-05 10:28:00-05:00,11:00:00,2017-12-05 10:27:00-05:00,,2017-12-05 10:28:00-05:00,2642.0,2642.0,2642.25,2639.5,0.25,1,0.75,0.25,2640.75,fixed_contracts,2017-12-05 10:28:00-05:00,2642.25,2642.25,stop,-12.5,-12.5,-17.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
346,tpo_value_edge_auction_rejection,2017-12-12,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,30,2664.25,2665.5,2664.0,2664.75,2666.0,2663.25,VAH,ORH,2665.5,2666.0,0.5,1.0,0.5,1.0,0.36363636363636365,2664.0,2664.75,1.25,2017-12-12 10:01:00-05:00,2017-12-12 10:01:00-05:00,11:00:00,2017-12-12 10:00:00-05:00,,2017-12-12 10:01:00-05:00,2666.25,2666.25,2666.5,2664.0,0.25,1,1.25,0.25,2665.0,fixed_contracts,2017-12-12 10:12:00-05:00,2666.5,2666.5,stop,-12.5,-12.5,-17.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
347,tpo_value_edge_auction_rejection,2017-12-13,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,74,2672.5,2674.0,2672.25,2673.125,2674.5,2670.0,VAH,ORH,2674.0,2674.5,0.5,1.0,0.2,1.0,0.5555555555555556,2672.25,2673.125,1.25,2017-12-13 10:45:00-05:00,2017-12-13 10:45:00-05:00,11:00:00,2017-12-13 10:44:00-05:00,,2017-12-13 10:45:00-05:00,2674.0,2674.0,2675.0,2672.25,1.0,1,1.75,0.25,,fixed_contracts,2017-12-13 10:48:00-05:00,2672.25,2672.25,target,87.5,87.5,82.5,1.75,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
348,tpo_value_edge_auction_rejection,2017-12-27,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,40,2688.0,2688.5,2687.75,2688.125,2689.0,2686.5,VAH,ORH,2688.5,2689.0,0.5,1.0,0.0,1.0,0.6,2687.75,2688.125,1.25,2017-12-27 10:11:00-05:00,2017-12-27 10:11:00-05:00,11:00:00,2017-12-27 10:10:00-05:00,,2017-12-27 10:11:00-05:00,2688.75,2688.75,2689.5,2687.75,0.75,1,0.5,0.75,,fixed_contracts,2017-12-27 10:24:00-05:00,2689.5,2689.5,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
349,tpo_value_edge_auction_rejection,2018-01-04,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,48,2721.25,2724.75,2718.75,2721.75,2726.0,2718.25,VAH,ORH,2724.75,2726.0,1.25,1.0,0.5,1.096774193548387,0.35294117647058826,2718.75,2721.75,1.25,2018-01-04 10:19:00-05:00,2018-01-04 10:19:00-05:00,11:00:00,2018-01-04 10:18:00-05:00,,2018-01-04 10:19:00-05:00,2725.75,2725.75,2726.5,2718.75,0.75,1,0.5,0.75,2724.5,fixed_contracts,2018-01-04 10:23:00-05:00,2726.5,2726.5,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
350,tpo_value_edge_auction_rejection,2018-01-11,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,84,2755.75,2757.0,2753.75,2755.375,2757.75,2752.75,VAH,ORH,2757.0,2757.75,0.75,1.0,0.0,1.0,0.4444444444444444,2753.75,2755.375,1.25,2018-01-11 10:55:00-05:00,2018-01-11 10:55:00-05:00,11:00:00,2018-01-11 10:54:00-05:00,,2018-01-11 10:55:00-05:00,2758.0,2758.0,2758.25,2753.75,0.25,1,1.5,0.25,2756.75,fixed_contracts,2018-01-11 10:59:00-05:00,2758.25,2758.25,stop,-12.5,-12.5,-17.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
351,tpo_value_edge_auction_rejection,2018-03-07,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,52,2711.25,2714.0,2710.0,2712.0,2716.75,2700.25,VAH,ORH,2714.0,2716.75,2.75,1.0,0.4,1.106060606060606,0.6027397260273972,2710.0,2712.0,1.25,2018-03-07 10:23:00-05:00,2018-03-07 10:23:00-05:00,11:00:00,2018-03-07 10:22:00-05:00,,2018-03-07 10:23:00-05:00,2716.75,2716.75,2717.25,2710.0,0.5,1,0.5,0.5,2715.5,fixed_contracts,2018-03-07 10:24:00-05:00,2717.25,2717.25,stop,-25.0,-25.0,-30.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
352,tpo_value_edge_auction_rejection,2018-03-16,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,51,2760.0,2761.25,2758.5,2759.875,2763.25,2756.0,VAH,ORH,2761.25,2763.25,2.0,1.0,0.2,1.0,0.5517241379310345,2758.5,2759.875,1.25,2018-03-16 10:22:00-04:00,2018-03-16 10:22:00-04:00,11:00:00,2018-03-16 10:21:00-04:00,,2018-03-16 10:22:00-04:00,2763.0,2763.0,2763.75,2758.5,0.75,1,1.75,0.75,2761.75,fixed_contracts,2018-03-16 10:30:00-04:00,2763.75,2763.75,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
353,tpo_value_edge_auction_rejection,2018-03-21,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,41,2718.5,2719.75,2717.25,2718.5,2721.0,2715.25,VAH,ORH,2719.75,2721.0,1.25,1.0,0.16666666666666666,1.1304347826086956,0.5,2717.25,2718.5,1.25,2018-03-21 10:12:00-04:00,2018-03-21 10:12:00-04:00,11:00:00,2018-03-21 10:11:00-04:00,,2018-03-21 10:12:00-04:00,2720.75,2720.75,2721.5,2717.25,0.75,1,0.0,0.75,2719.5,fixed_contracts,2018-03-21 10:12:00-04:00,2721.5,2721.5,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
354,tpo_value_edge_auction_rejection,2018-04-16,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,61,2672.0,2673.5,2668.25,2670.875,2676.25,2666.0,VAH,ORH,2673.5,2676.25,2.75,1.0,0.0,1.048780487804878,0.5581395348837209,2668.25,2670.875,1.25,2018-04-16 10:32:00-04:00,2018-04-16 10:32:00-04:00,11:00:00,2018-04-16 10:31:00-04:00,,2018-04-16 10:32:00-04:00,2675.75,2675.75,2674.5,2668.25,1.0,1,5.75,0.5,2674.5,fixed_contracts,2018-04-16 10:57:00-04:00,2674.5,2674.5,stop,62.5,62.5,57.5,1.25,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,True,2018-04-16 10:50:00-04:00
355,tpo_value_edge_auction_rejection,2018-04-17,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,56,2698.25,2700.0,2696.5,2698.25,2699.25,2692.5,VAH,ORH,2699.25,2700.0,0.75,1.0,0.3333333333333333,1.0588235294117647,0.6388888888888888,2696.5,2698.25,1.25,2018-04-17 10:27:00-04:00,2018-04-17 10:27:00-04:00,11:00:00,2018-04-17 10:26:00-04:00,,2018-04-17 10:27:00-04:00,2699.75,2699.75,2700.5,2696.5,0.75,1,0.5,0.75,2698.5,fixed_contracts,2018-04-17 10:27:00-04:00,2700.5,2700.5,stop,-37.5,-37.5,-42.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
356,tpo_value_edge_auction_rejection,2018-04-19,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,66,2696.5,2700.0,2693.75,2696.875,2702.5,2692.25,VAH,ORH,2700.0,2702.5,2.5,1.0,0.0,1.0975609756097562,0.37777777777777777,2693.75,2696.875,1.25,2018-04-19 10:37:00-04:00,2018-04-19 10:37:00-04:00,11:00:00,2018-04-19 10:36:00-04:00,,2018-04-19 10:37:00-04:00,2701.5,2701.5,2703.0,2693.75,1.5,1,1.75,1.5,2700.25,fixed_contracts,2018-04-19 10:39:00-04:00,2703.0,2703.0,stop,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
357,tpo_value_edge_auction_rejection,2018-05-08,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,70,2663.0,2665.25,2661.5,2663.375,2668.25,2659.5,VAH,ORH,2665.25,2668.25,3.0,1.0,0.0,1.1142857142857143,0.358974358974359,2661.5,2663.375,1.25,2018-05-08 10:41:00-04:00,2018-05-08 10:41:00-04:00,11:00:00,2018-05-08 10:40:00-04:00,,2018-05-08 10:41:00-04:00,2667.75,2667.75,2668.75,2661.5,1.0,1,0.5,1.0,2666.5,fixed_contracts,2018-05-08 10:46:00-04:00,2668.75,2668.75,stop,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
358,tpo_value_edge_auction_rejection,2018-05-10,short,tpo_vah_or_rejection,vah_short_rejection,developing_completed_bar_tpo,62,2706.5,2707.75,2705.0,2706.375,2709.0,2703.0,VAH,ORH,2707.75,2709.0,1.25,1.0,0.0,1.1666666666666667,0.5,2705.0,2706.375,1.25,2018-05-10 10:33:00-04:00,2018-05-10 10:33:00-04:00,11:00:00,2018-05-10 10:32:00-04:00,,2018-05-10 10:33:00-04:00,2708.25,2708.25,2709.5,2705.0,1.25,1,0.0,1.25,2707.0,fixed_contracts,2018-05-10 10:34:00-04:00,2709.5,2709.5,stop,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False,,
