session_date,observation_cutoff,observation_date,availability_lag_days,trade_balance,exports,imports,trade_balance_to_trade,export_import_ratio,exports_change_3m,imports_change_3m,balance_change_3m,export_minus_import_growth_3m,trade_balance_to_trade_rank_120m,export_import_ratio_rank_120m,exports_change_3m_rank_120m,imports_change_3m_rank_120m,balance_change_3m_rank_120m,export_minus_import_growth_3m_rank_120m
2018-03-13,2018-01-12,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-03-14,2018-01-13,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-03-15,2018-01-14,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-03-16,2018-01-15,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-03-19,2018-01-18,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-03-20,2018-01-19,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-03-21,2018-01-20,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-03-22,2018-01-21,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-03-23,2018-01-22,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-03-26,2018-01-25,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-03-27,2018-01-26,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-03-28,2018-01-27,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-03-29,2018-01-28,2018-01-01,60,-45553,134575,208161,-0.1329098781569488,0.646494780482415,0.022334485509173163,0.04972768532526484,-4285.0,-0.027393199816091673,0.425,0.125,0.6333333333333333,0.8166666666666667,0.16666666666666666,0.14166666666666666
2018-04-02,2018-02-01,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-03,2018-02-02,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-04,2018-02-03,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-05,2018-02-04,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-06,2018-02-05,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-09,2018-02-08,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-10,2018-02-09,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-11,2018-02-10,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-12,2018-02-11,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-13,2018-02-12,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-16,2018-02-15,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-17,2018-02-16,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-18,2018-02-17,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-19,2018-02-18,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-20,2018-02-19,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-23,2018-02-22,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-24,2018-02-23,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-25,2018-02-24,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-26,2018-02-25,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-27,2018-02-26,2018-02-01,60,-47062,137531,212102,-0.13460399905043288,0.6484191568207749,0.017519587461065633,0.03465399662435731,-3186.0,-0.017134409163291675,0.4,0.125,0.5583333333333333,0.7416666666666667,0.25833333333333336,0.21666666666666667
2018-04-30,2018-03-01,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-01,2018-03-02,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-02,2018-03-03,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-03,2018-03-04,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-04,2018-03-05,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-07,2018-03-08,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-08,2018-03-09,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-09,2018-03-10,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-10,2018-03-11,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-11,2018-03-12,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-14,2018-03-15,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-15,2018-03-16,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-16,2018-03-17,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-17,2018-03-18,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-18,2018-03-19,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-21,2018-03-22,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-22,2018-03-23,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-23,2018-03-24,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-24,2018-03-25,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-25,2018-03-26,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-29,2018-03-30,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-30,2018-03-31,2018-03-01,60,-41941,140257,210066,-0.11972094324380643,0.6676806337055973,0.017645565028115318,0.0038324795473660966,2867.0,0.013813085480749221,0.7833333333333333,0.4666666666666667,0.5666666666666667,0.4583333333333333,0.7666666666666667,0.6916666666666667
2018-05-31,2018-04-01,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-01,2018-04-02,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-04,2018-04-05,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-05,2018-04-06,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-06,2018-04-07,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-07,2018-04-08,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-08,2018-04-09,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-11,2018-04-12,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-12,2018-04-13,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-13,2018-04-14,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-14,2018-04-15,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-15,2018-04-16,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-18,2018-04-19,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-19,2018-04-20,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-20,2018-04-21,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-21,2018-04-22,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-22,2018-04-23,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-25,2018-04-26,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-26,2018-04-27,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-27,2018-04-28,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-28,2018-04-29,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-06-29,2018-04-30,2018-04-01,60,-44681,140638,211698,-0.12681360973616093,0.664333153832346,0.04505294445476493,0.016991655497427427,872.0,0.028061288957337505,0.5666666666666667,0.38333333333333336,0.825,0.6,0.5916666666666667,0.8583333333333333
2018-07-02,2018-05-03,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-05,2018-05-06,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-06,2018-05-07,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-09,2018-05-10,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-10,2018-05-11,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-11,2018-05-12,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-12,2018-05-13,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-13,2018-05-14,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-16,2018-05-17,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-17,2018-05-18,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-18,2018-05-19,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-19,2018-05-20,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-20,2018-05-21,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-23,2018-05-24,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-24,2018-05-25,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-25,2018-05-26,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-26,2018-05-27,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-27,2018-05-28,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-30,2018-05-31,2018-05-01,60,-39891,143860,210426,-0.11259547371332765,0.6836607643542147,0.04601871578044214,-0.007901858539759221,7171.0,0.053920574320201364,0.8916666666666667,0.7833333333333333,0.825,0.2833333333333333,0.95,0.975
2018-07-31,2018-06-01,2018-06-01,60,-43010,141848,211157,-0.12183963399951842,0.6717655583286369,0.011343462358385015,0.005193605819123537,-1069.0,0.006149856539261478,0.7083333333333334,0.55,0.475,0.49166666666666664,0.4166666666666667,0.5583333333333333
2018-08-01,2018-06-02,2018-06-01,60,-43010,141848,211157,-0.12183963399951842,0.6717655583286369,0.011343462358385015,0.005193605819123537,-1069.0,0.006149856539261478,0.7083333333333334,0.55,0.475,0.49166666666666664,0.4166666666666667,0.5583333333333333
2018-08-02,2018-06-03,2018-06-01,60,-43010,141848,211157,-0.12183963399951842,0.6717655583286369,0.011343462358385015,0.005193605819123537,-1069.0,0.006149856539261478,0.7083333333333334,0.55,0.475,0.49166666666666664,0.4166666666666667,0.5583333333333333
2018-08-03,2018-06-04,2018-06-01,60,-43010,141848,211157,-0.12183963399951842,0.6717655583286369,0.011343462358385015,0.005193605819123537,-1069.0,0.006149856539261478,0.7083333333333334,0.55,0.475,0.49166666666666664,0.4166666666666667,0.5583333333333333
2018-08-06,2018-06-07,2018-06-01,60,-43010,141848,211157,-0.12183963399951842,0.6717655583286369,0.011343462358385015,0.005193605819123537,-1069.0,0.006149856539261478,0.7083333333333334,0.55,0.475,0.49166666666666664,0.4166666666666667,0.5583333333333333
2018-08-07,2018-06-08,2018-06-01,60,-43010,141848,211157,-0.12183963399951842,0.6717655583286369,0.011343462358385015,0.005193605819123537,-1069.0,0.006149856539261478,0.7083333333333334,0.55,0.475,0.49166666666666664,0.4166666666666667,0.5583333333333333
2018-08-08,2018-06-09,2018-06-01,60,-43010,141848,211157,-0.12183963399951842,0.6717655583286369,0.011343462358385015,0.005193605819123537,-1069.0,0.006149856539261478,0.7083333333333334,0.55,0.475,0.49166666666666664,0.4166666666666667,0.5583333333333333
2018-08-09,2018-06-10,2018-06-01,60,-43010,141848,211157,-0.12183963399951842,0.6717655583286369,0.011343462358385015,0.005193605819123537,-1069.0,0.006149856539261478,0.7083333333333334,0.55,0.475,0.49166666666666664,0.4166666666666667,0.5583333333333333
2018-08-10,2018-06-11,2018-06-01,60,-43010,141848,211157,-0.12183963399951842,0.6717655583286369,0.011343462358385015,0.005193605819123537,-1069.0,0.006149856539261478,0.7083333333333334,0.55,0.475,0.49166666666666664,0.4166666666666667,0.5583333333333333
2018-08-13,2018-06-14,2018-06-01,60,-43010,141848,211157,-0.12183963399951842,0.6717655583286369,0.011343462358385015,0.005193605819123537,-1069.0,0.006149856539261478,0.7083333333333334,0.55,0.475,0.49166666666666664,0.4166666666666667,0.5583333333333333
