session_date,observation_date,equity_pc_ratio,index_pc_ratio,total_pc_ratio,equity_call_volume,equity_put_volume,index_call_volume,index_put_volume,total_call_volume,total_put_volume,equity_pc_change_1d,index_pc_change_1d,total_pc_change_1d,equity_pc_change_5d,index_pc_change_5d,total_pc_change_5d,index_minus_equity_pc,total_minus_equity_pc,equity_pc_ratio_rank_252,index_pc_ratio_rank_252,total_pc_ratio_rank_252,equity_pc_change_1d_rank_252,index_pc_change_1d_rank_252,total_pc_change_1d_rank_252,equity_pc_change_5d_rank_252,index_pc_change_5d_rank_252,total_pc_change_5d_rank_252,index_minus_equity_pc_rank_252,total_minus_equity_pc_rank_252
2016-09-02,2016-09-01,0.7,1.23,1.01,776773.0,542755.0,1448501.0,1783495.0,1888047.0,1906175.0,0.0,0.0,-0.18999999999999995,-0.050000000000000044,0.0,-0.1399999999999999,0.53,0.31000000000000005,0.5535714285714286,0.501984126984127,0.5654761904761905,0.4583333333333333,0.501984126984127,0.11706349206349206,0.3531746031746032,0.501984126984127,0.25595238095238093,0.4503968253968254,0.5793650793650794
2016-09-06,2016-09-02,0.61,1.23,0.96,817271.0,500179.0,1448501.0,1783495.0,2162631.0,2083541.0,-0.08999999999999997,0.0,-0.050000000000000044,-0.12,0.0,-0.08000000000000007,0.62,0.35,0.24603174603174602,0.501984126984127,0.44841269841269843,0.22420634920634921,0.501984126984127,0.3492063492063492,0.20436507936507936,0.501984126984127,0.34325396825396826,0.7579365079365079,0.6845238095238095
2016-09-07,2016-09-06,0.5,1.23,0.87,990330.0,498767.0,1448501.0,1783495.0,2256770.0,1965386.0,-0.10999999999999999,0.0,-0.08999999999999997,-0.09999999999999998,0.0,-0.06000000000000005,0.73,0.37,0.003968253968253968,0.501984126984127,0.16468253968253968,0.18253968253968253,0.501984126984127,0.2757936507936508,0.2361111111111111,0.501984126984127,0.3888888888888889,1.0,0.751984126984127
2016-09-08,2016-09-07,0.57,1.23,0.89,822356.0,468161.0,1448501.0,1783495.0,1965803.0,1744345.0,0.06999999999999995,0.0,0.020000000000000018,-0.06000000000000005,0.0,-0.07999999999999996,0.66,0.32000000000000006,0.10317460317460317,0.501984126984127,0.21825396825396826,0.7261904761904762,0.501984126984127,0.5436507936507936,0.32936507936507936,0.501984126984127,0.3531746031746032,0.9007936507936508,0.6071428571428571
2016-09-09,2016-09-08,0.61,1.23,0.97,903643.0,551326.0,1448501.0,1783495.0,1898049.0,1840466.0,0.040000000000000036,0.0,0.07999999999999996,-0.08999999999999997,0.0,-0.22999999999999998,0.62,0.36,0.25595238095238093,0.501984126984127,0.4801587301587302,0.6150793650793651,0.501984126984127,0.7182539682539683,0.25793650793650796,0.501984126984127,0.11507936507936507,0.748015873015873,0.7301587301587301
2016-09-12,2016-09-09,0.78,1.23,1.18,1125556.0,883019.0,1448501.0,1783495.0,3486148.0,4105647.0,0.17000000000000004,0.0,0.20999999999999996,0.08000000000000007,0.0,0.16999999999999993,0.44999999999999996,0.3999999999999999,0.7698412698412699,0.501984126984127,0.8869047619047619,0.9305555555555556,0.501984126984127,0.9027777777777778,0.748015873015873,0.501984126984127,0.8015873015873016,0.23412698412698413,0.8134920634920635
2016-09-13,2016-09-12,0.64,1.23,1.0,748046.0,480659.0,1448501.0,1783495.0,2848990.0,2842110.0,-0.14,0.0,-0.17999999999999994,0.030000000000000027,0.0,0.040000000000000036,0.59,0.36,0.373015873015873,0.501984126984127,0.5476190476190477,0.1111111111111111,0.501984126984127,0.13095238095238096,0.6091269841269841,0.501984126984127,0.5753968253968254,0.6309523809523809,0.7242063492063492
2016-09-14,2016-09-13,0.75,1.23,0.98,703006.0,529361.0,1448501.0,1783495.0,2821948.0,2767005.0,0.10999999999999999,0.0,-0.020000000000000018,0.25,0.0,0.10999999999999999,0.48,0.22999999999999998,0.7003968253968254,0.501984126984127,0.501984126984127,0.8293650793650794,0.501984126984127,0.44047619047619047,0.9603174603174603,0.501984126984127,0.6805555555555556,0.30357142857142855,0.2996031746031746
2016-09-15,2016-09-14,0.55,1.23,1.09,949120.0,519484.0,1448501.0,1783495.0,2412891.0,2638520.0,-0.19999999999999996,0.0,0.1100000000000001,-0.019999999999999907,0.0,0.20000000000000007,0.6799999999999999,0.54,0.06547619047619048,0.501984126984127,0.7638888888888888,0.07142857142857142,0.501984126984127,0.7936507936507936,0.4523809523809524,0.501984126984127,0.875,0.9384920634920635,0.9563492063492064
2016-09-16,2016-09-15,0.7,1.23,0.84,949130.0,667398.0,1448501.0,1783495.0,2611806.0,2201500.0,0.1499999999999999,0.0,-0.2500000000000001,0.08999999999999997,0.0,-0.13,0.53,0.14,0.5714285714285714,0.501984126984127,0.10714285714285714,0.8948412698412699,0.501984126984127,0.05952380952380952,0.7559523809523809,0.501984126984127,0.25793650793650796,0.43253968253968256,0.07539682539682539
2016-09-19,2016-09-16,0.65,1.23,1.0,1044130.0,674824.0,1448501.0,1783495.0,2467901.0,2460250.0,-0.04999999999999993,0.0,0.16000000000000003,-0.13,0.0,-0.17999999999999994,0.58,0.35,0.40674603174603174,0.501984126984127,0.5575396825396826,0.3412698412698413,0.501984126984127,0.8551587301587301,0.18452380952380953,0.501984126984127,0.19444444444444445,0.5972222222222222,0.6825396825396826
2016-09-20,2016-09-19,0.56,1.23,0.79,931342.0,520501.0,1448501.0,1783495.0,2102237.0,1663791.0,-0.08999999999999997,0.0,-0.20999999999999996,-0.07999999999999996,0.0,-0.20999999999999996,0.6699999999999999,0.22999999999999998,0.09126984126984126,0.501984126984127,0.07539682539682539,0.23015873015873015,0.501984126984127,0.09722222222222222,0.2837301587301587,0.501984126984127,0.15079365079365079,0.9126984126984127,0.30158730158730157
2016-09-21,2016-09-20,0.66,1.23,0.98,608669.0,402876.0,1448501.0,1783495.0,1870716.0,1831675.0,0.09999999999999998,0.0,0.18999999999999995,-0.08999999999999997,0.0,0.0,0.57,0.31999999999999995,0.44047619047619047,0.501984126984127,0.5079365079365079,0.8134920634920635,0.501984126984127,0.8928571428571429,0.2638888888888889,0.501984126984127,0.501984126984127,0.5634920634920635,0.5932539682539683
2016-09-22,2016-09-21,0.63,1.23,1.0,785710.0,495530.0,1448501.0,1783495.0,2449456.0,2444032.0,-0.030000000000000027,0.0,0.020000000000000018,0.07999999999999996,0.0,-0.09000000000000008,0.6,0.37,0.35119047619047616,0.501984126984127,0.5634920634920635,0.3888888888888889,0.501984126984127,0.5476190476190477,0.7341269841269841,0.501984126984127,0.3333333333333333,0.6527777777777778,0.7619047619047619
2016-09-23,2016-09-22,0.57,1.23,0.97,829701.0,476707.0,1448501.0,1783495.0,2545328.0,2468807.0,-0.06000000000000005,0.0,-0.030000000000000027,-0.13,0.0,0.13,0.66,0.4,0.10912698412698413,0.501984126984127,0.48214285714285715,0.2916666666666667,0.501984126984127,0.4087301587301587,0.18253968253968253,0.501984126984127,0.7341269841269841,0.8948412698412699,0.8333333333333334
2016-09-26,2016-09-23,0.65,1.23,1.05,904399.0,587980.0,1448501.0,1783495.0,2114599.0,2215269.0,0.08000000000000007,0.0,0.08000000000000007,0.0,0.0,0.050000000000000044,0.58,0.4,0.4166666666666667,0.501984126984127,0.7142857142857143,0.7619047619047619,0.501984126984127,0.7301587301587301,0.49404761904761907,0.501984126984127,0.5853174603174603,0.5873015873015873,0.8313492063492064
2016-09-27,2016-09-26,0.73,1.23,1.15,775354.0,569501.0,1448501.0,1783495.0,1678444.0,1934200.0,0.07999999999999996,0.0,0.09999999999999987,0.16999999999999993,0.0,0.3599999999999999,0.5,0.41999999999999993,0.6785714285714286,0.501984126984127,0.8571428571428571,0.753968253968254,0.501984126984127,0.753968253968254,0.8670634920634921,0.501984126984127,0.9761904761904762,0.3253968253968254,0.8611111111111112
2016-09-28,2016-09-27,0.62,1.23,0.99,750006.0,465212.0,1448501.0,1783495.0,1648152.0,1634369.0,-0.10999999999999999,0.0,-0.15999999999999992,-0.040000000000000036,0.0,0.010000000000000009,0.61,0.37,0.3134920634920635,0.501984126984127,0.5376984126984127,0.1765873015873016,0.501984126984127,0.15476190476190477,0.4027777777777778,0.501984126984127,0.5079365079365079,0.6904761904761905,0.751984126984127
2016-09-29,2016-09-28,0.65,1.23,0.9,784449.0,508014.0,1448501.0,1783495.0,1868013.0,1677155.0,0.030000000000000027,0.0,-0.08999999999999997,0.020000000000000018,0.0,-0.09999999999999998,0.58,0.25,0.4226190476190476,0.501984126984127,0.25595238095238093,0.5734126984126984,0.501984126984127,0.2698412698412698,0.5615079365079365,0.501984126984127,0.31547619047619047,0.5813492063492064,0.37896825396825395
2016-09-30,2016-09-29,0.74,1.23,1.04,853347.0,629331.0,1448501.0,1783495.0,2354373.0,2449426.0,0.08999999999999997,0.0,0.14,0.17000000000000004,0.0,0.07000000000000006,0.49,0.30000000000000004,0.7043650793650794,0.501984126984127,0.6984126984126984,0.7876984126984127,0.501984126984127,0.8234126984126984,0.876984126984127,0.501984126984127,0.628968253968254,0.2996031746031746,0.5535714285714286
2016-10-03,2016-09-30,0.61,1.23,1.01,990168.0,606949.0,1448501.0,1783495.0,2062710.0,2076480.0,-0.13,0.0,-0.030000000000000027,-0.040000000000000036,0.0,-0.040000000000000036,0.62,0.4,0.26587301587301587,0.501984126984127,0.6111111111111112,0.13095238095238096,0.501984126984127,0.4107142857142857,0.4007936507936508,0.501984126984127,0.4365079365079365,0.7380952380952381,0.8373015873015873
2016-10-04,2016-10-03,0.64,1.23,1.06,518965.0,332215.0,1448501.0,1783495.0,1435770.0,1523389.0,0.030000000000000027,0.0,0.050000000000000044,-0.08999999999999997,0.0,-0.08999999999999986,0.59,0.42000000000000004,0.3948412698412698,0.501984126984127,0.7341269841269841,0.5714285714285714,0.501984126984127,0.6369047619047619,0.2638888888888889,0.501984126984127,0.3373015873015873,0.6091269841269841,0.875
2016-10-05,2016-10-04,0.51,1.23,0.9,805202.0,410635.0,1448501.0,1783495.0,1936762.0,1751144.0,-0.13,0.0,-0.16000000000000003,-0.10999999999999999,0.0,-0.08999999999999997,0.72,0.39,0.011904761904761904,0.501984126984127,0.25396825396825395,0.12896825396825398,0.501984126984127,0.1488095238095238,0.21626984126984128,0.501984126984127,0.3353174603174603,0.9920634920634921,0.7936507936507936
2016-10-06,2016-10-05,0.58,1.23,0.77,770896.0,449241.0,1448501.0,1783495.0,1973409.0,1515657.0,0.06999999999999995,0.0,-0.13,-0.07000000000000006,0.0,-0.13,0.65,0.19000000000000006,0.14087301587301587,0.501984126984127,0.051587301587301584,0.7202380952380952,0.501984126984127,0.2123015873015873,0.30357142857142855,0.501984126984127,0.251984126984127,0.8630952380952381,0.16865079365079366
2016-10-07,2016-10-06,0.71,1.23,1.0,793870.0,565689.0,1448501.0,1783495.0,1790155.0,1783724.0,0.13,0.0,0.22999999999999998,-0.030000000000000027,0.0,-0.040000000000000036,0.52,0.29000000000000004,0.6369047619047619,0.501984126984127,0.5753968253968254,0.8809523809523809,0.501984126984127,0.9305555555555556,0.43452380952380953,0.501984126984127,0.43452380952380953,0.36706349206349204,0.5198412698412699
2016-10-10,2016-10-07,0.68,1.23,1.18,634927.0,434574.0,1448501.0,1783495.0,1762194.0,2081023.0,-0.029999999999999916,0.0,0.17999999999999994,0.07000000000000006,0.0,0.16999999999999993,0.5499999999999999,0.4999999999999999,0.5337301587301587,0.501984126984127,0.9087301587301587,0.3968253968253968,0.501984126984127,0.871031746031746,0.7162698412698413,0.501984126984127,0.8055555555555556,0.47023809523809523,0.9365079365079365
2016-10-11,2016-10-10,0.61,1.23,0.93,649928.0,397117.0,1448501.0,1783495.0,1619968.0,1510985.0,-0.07000000000000006,0.0,-0.2499999999999999,-0.030000000000000027,0.0,-0.13,0.62,0.32000000000000006,0.2757936507936508,0.501984126984127,0.376984126984127,0.26785714285714285,0.501984126984127,0.05555555555555555,0.43253968253968256,0.501984126984127,0.24603174603174602,0.7281746031746031,0.5992063492063492
2016-10-12,2016-10-11,0.75,1.23,1.12,650116.0,489432.0,1448501.0,1783495.0,2297504.0,2566380.0,0.14,0.0,0.19000000000000006,0.24,0.0,0.22000000000000008,0.48,0.3700000000000001,0.7341269841269841,0.501984126984127,0.8253968253968254,0.9047619047619048,0.501984126984127,0.9007936507936508,0.9503968253968254,0.501984126984127,0.9107142857142857,0.2698412698412698,0.7658730158730159
2016-10-13,2016-10-12,0.64,1.23,1.06,537188.0,345367.0,1448501.0,1783495.0,1595535.0,1685295.0,-0.10999999999999999,0.0,-0.06000000000000005,0.06000000000000005,0.0,0.29000000000000004,0.59,0.42000000000000004,0.4027777777777778,0.501984126984127,0.7321428571428571,0.1746031746031746,0.501984126984127,0.32341269841269843,0.6845238095238095,0.501984126984127,0.9444444444444444,0.6011904761904762,0.871031746031746
2016-10-14,2016-10-13,0.71,1.23,0.97,669402.0,476717.0,1448501.0,1783495.0,2282346.0,2215854.0,0.06999999999999995,0.0,-0.09000000000000008,0.0,0.0,-0.030000000000000027,0.52,0.26,0.6349206349206349,0.501984126984127,0.4781746031746032,0.7142857142857143,0.501984126984127,0.2698412698412698,0.49206349206349204,0.501984126984127,0.44246031746031744,0.36904761904761907,0.4007936507936508
2016-10-17,2016-10-14,0.68,1.23,0.94,715484.0,488875.0,1448501.0,1783495.0,2137468.0,2017653.0,-0.029999999999999916,0.0,-0.030000000000000027,0.0,0.0,-0.24,0.5499999999999999,0.2599999999999999,0.5357142857142857,0.501984126984127,0.39880952380952384,0.39880952380952384,0.501984126984127,0.4087301587301587,0.49404761904761907,0.501984126984127,0.07738095238095238,0.46825396825396826,0.38492063492063494
2016-10-18,2016-10-17,0.62,1.23,0.97,677746.0,417696.0,1448501.0,1783495.0,1518629.0,1470178.0,-0.06000000000000005,0.0,0.030000000000000027,0.010000000000000009,0.0,0.039999999999999925,0.61,0.35,0.32936507936507936,0.501984126984127,0.47619047619047616,0.2976190476190476,0.501984126984127,0.5892857142857143,0.5337301587301587,0.501984126984127,0.5634920634920635,0.6746031746031746,0.6726190476190477
2016-10-19,2016-10-18,0.69,1.23,0.97,654468.0,451936.0,1448501.0,1783495.0,1982459.0,1932738.0,0.06999999999999995,0.0,0.0,-0.06000000000000005,0.0,-0.15000000000000013,0.54,0.28,0.5793650793650794,0.501984126984127,0.4781746031746032,0.7202380952380952,0.501984126984127,0.49603174603174605,0.33134920634920634,0.501984126984127,0.2222222222222222,0.4246031746031746,0.47023809523809523
2016-10-20,2016-10-19,0.59,1.23,0.95,882679.0,522220.0,1448501.0,1783495.0,1995811.0,1895783.0,-0.09999999999999998,0.0,-0.020000000000000018,-0.050000000000000044,0.0,-0.1100000000000001,0.64,0.36,0.18452380952380953,0.501984126984127,0.4246031746031746,0.20238095238095238,0.501984126984127,0.44047619047619047,0.3630952380952381,0.501984126984127,0.2777777777777778,0.8194444444444444,0.7142857142857143
2016-10-21,2016-10-20,0.53,1.23,0.99,978152.0,513764.0,1448501.0,1783495.0,1946131.0,1926066.0,-0.05999999999999994,0.0,0.040000000000000036,-0.17999999999999994,0.0,0.020000000000000018,0.7,0.45999999999999996,0.03571428571428571,0.501984126984127,0.5357142857142857,0.3115079365079365,0.501984126984127,0.625,0.10119047619047619,0.501984126984127,0.5297619047619048,0.9682539682539683,0.8928571428571429
2016-10-24,2016-10-21,0.56,1.23,0.97,1249229.0,695914.0,1448501.0,1783495.0,2437915.0,2371071.0,0.030000000000000027,0.0,-0.020000000000000018,-0.12,0.0,0.030000000000000027,0.6699999999999999,0.4099999999999999,0.09722222222222222,0.501984126984127,0.47619047619047616,0.5734126984126984,0.501984126984127,0.44246031746031744,0.2003968253968254,0.501984126984127,0.5555555555555556,0.9067460317460317,0.8333333333333334
2016-10-25,2016-10-24,0.59,1.23,0.93,877340.0,516812.0,1448501.0,1783495.0,1664592.0,1556096.0,0.029999999999999916,0.0,-0.039999999999999925,-0.030000000000000027,0.0,-0.039999999999999925,0.64,0.3400000000000001,0.19444444444444445,0.501984126984127,0.3611111111111111,0.5535714285714286,0.501984126984127,0.376984126984127,0.4365079365079365,0.501984126984127,0.44047619047619047,0.8095238095238095,0.6369047619047619
2016-10-26,2016-10-25,0.69,1.23,0.97,839103.0,577599.0,1448501.0,1783495.0,1711059.0,1657294.0,0.09999999999999998,0.0,0.039999999999999925,0.0,0.0,0.0,0.54,0.28,0.5853174603174603,0.501984126984127,0.4742063492063492,0.8313492063492064,0.501984126984127,0.6130952380952381,0.498015873015873,0.501984126984127,0.4880952380952381,0.41865079365079366,0.45634920634920634
2016-10-27,2016-10-26,0.73,1.23,0.9,781276.0,572257.0,1448501.0,1783495.0,1817490.0,1643429.0,0.040000000000000036,0.0,-0.06999999999999995,0.14,0.0,-0.04999999999999993,0.5,0.17000000000000004,0.7063492063492064,0.501984126984127,0.24206349206349206,0.6150793650793651,0.501984126984127,0.30952380952380953,0.8492063492063492,0.501984126984127,0.4126984126984127,0.2976190476190476,0.1111111111111111
2016-10-28,2016-10-27,0.55,1.23,0.84,1024239.0,563813.0,1448501.0,1783495.0,2143918.0,1800377.0,-0.17999999999999994,0.0,-0.06000000000000005,0.020000000000000018,0.0,-0.15000000000000002,0.6799999999999999,0.2899999999999999,0.07341269841269842,0.501984126984127,0.1111111111111111,0.06746031746031746,0.501984126984127,0.3253968253968254,0.5734126984126984,0.501984126984127,0.2222222222222222,0.9305555555555556,0.47023809523809523
2016-10-31,2016-10-28,0.78,1.23,1.11,886789.0,689802.0,1448501.0,1783495.0,2382744.0,2647661.0,0.22999999999999998,0.0,0.27000000000000013,0.21999999999999997,0.0,0.14000000000000012,0.44999999999999996,0.33000000000000007,0.8154761904761905,0.501984126984127,0.8095238095238095,0.9781746031746031,0.501984126984127,0.9523809523809523,0.9305555555555556,0.501984126984127,0.7658730158730159,0.1884920634920635,0.5972222222222222
2016-11-01,2016-10-31,0.75,1.23,1.06,605766.0,454430.0,1448501.0,1783495.0,1643838.0,1734949.0,-0.030000000000000027,0.0,-0.050000000000000044,0.16000000000000003,0.0,0.13,0.48,0.31000000000000005,0.7420634920634921,0.501984126984127,0.7301587301587301,0.38095238095238093,0.501984126984127,0.34325396825396826,0.8551587301587301,0.501984126984127,0.7321428571428571,0.2619047619047619,0.5337301587301587
2016-11-02,2016-11-01,0.86,1.23,1.43,700198.0,604605.0,1448501.0,1783495.0,2108952.0,3009635.0,0.10999999999999999,0.0,0.3699999999999999,0.17000000000000004,0.0,0.45999999999999996,0.37,0.57,0.9186507936507936,0.501984126984127,0.996031746031746,0.8392857142857143,0.501984126984127,0.9880952380952381,0.8690476190476191,0.501984126984127,1.0,0.08531746031746032,0.9642857142857143
2016-11-03,2016-11-02,0.99,1.23,1.31,702186.0,697220.0,1448501.0,1783495.0,1982695.0,2588069.0,0.13,0.0,-0.11999999999999988,0.26,0.0,0.41000000000000003,0.24,0.32000000000000006,0.9880952380952381,0.501984126984127,0.9702380952380952,0.878968253968254,0.501984126984127,0.23412698412698413,0.9682539682539683,0.501984126984127,0.9880952380952381,0.015873015873015872,0.5654761904761905
2016-11-04,2016-11-03,0.74,1.23,1.19,750895.0,558889.0,1448501.0,1783495.0,2359955.0,2804773.0,-0.25,0.0,-0.1200000000000001,0.18999999999999995,0.0,0.35,0.49,0.44999999999999996,0.7083333333333334,0.501984126984127,0.9067460317460317,0.03373015873015873,0.501984126984127,0.2222222222222222,0.8869047619047619,0.501984126984127,0.9682539682539683,0.29563492063492064,0.8849206349206349
2016-11-07,2016-11-04,0.7,1.23,1.37,951739.0,666015.0,1448501.0,1783495.0,2732724.0,3749380.0,-0.040000000000000036,0.0,0.18000000000000016,-0.08000000000000007,0.0,0.26,0.53,0.6700000000000002,0.6031746031746031,0.501984126984127,0.9821428571428571,0.3611111111111111,0.501984126984127,0.875,0.25793650793650796,0.501984126984127,0.9126984126984127,0.4007936507936508,1.0
2016-11-08,2016-11-07,0.68,1.23,1.22,635221.0,435001.0,1448501.0,1783495.0,2463858.0,3008251.0,-0.019999999999999907,0.0,-0.15000000000000013,-0.06999999999999995,0.0,0.15999999999999992,0.5499999999999999,0.5399999999999999,0.5297619047619048,0.501984126984127,0.9305555555555556,0.44047619047619047,0.501984126984127,0.1527777777777778,0.3055555555555556,0.501984126984127,0.7718253968253969,0.4742063492063492,0.9484126984126984
2016-11-09,2016-11-08,0.69,1.23,1.48,610080.0,422844.0,1448501.0,1783495.0,2211579.0,3283551.0,0.009999999999999898,0.0,0.26,-0.17000000000000004,0.0,0.050000000000000044,0.54,0.79,0.5714285714285714,0.501984126984127,0.996031746031746,0.49206349206349204,0.501984126984127,0.9424603174603174,0.0992063492063492,0.501984126984127,0.5793650793650794,0.43253968253968256,1.0
2016-11-10,2016-11-09,0.61,1.23,1.07,1133177.0,695764.0,1448501.0,1783495.0,3641178.0,3914176.0,-0.07999999999999996,0.0,-0.4099999999999999,-0.38,0.0,-0.24,0.62,0.4600000000000001,0.27976190476190477,0.501984126984127,0.7261904761904762,0.25,0.501984126984127,0.011904761904761904,0.015873015873015872,0.501984126984127,0.07936507936507936,0.7242063492063492,0.878968253968254
2016-11-11,2016-11-10,0.6,1.23,0.89,1387868.0,827502.0,1448501.0,1783495.0,3726713.0,3326686.0,-0.010000000000000009,0.0,-0.18000000000000005,-0.14,0.0,-0.29999999999999993,0.63,0.29000000000000004,0.23214285714285715,0.501984126984127,0.20634920634920634,0.45436507936507936,0.501984126984127,0.125,0.14484126984126985,0.501984126984127,0.05952380952380952,0.7718253968253969,0.4722222222222222
2016-11-14,2016-11-11,0.53,1.23,1.07,1178997.0,624523.0,1448501.0,1783495.0,2638988.0,2825389.0,-0.06999999999999995,0.0,0.18000000000000005,-0.16999999999999993,0.0,-0.30000000000000004,0.7,0.54,0.037698412698412696,0.501984126984127,0.7281746031746031,0.28174603174603174,0.501984126984127,0.8611111111111112,0.10714285714285714,0.501984126984127,0.05952380952380952,0.9662698412698413,0.9464285714285714
2016-11-15,2016-11-14,0.57,1.23,0.91,1204761.0,681461.0,1448501.0,1783495.0,2905228.0,2635571.0,0.039999999999999925,0.0,-0.16000000000000003,-0.1100000000000001,0.0,-0.30999999999999994,0.66,0.3400000000000001,0.12301587301587301,0.501984126984127,0.2698412698412698,0.5972222222222222,0.501984126984127,0.1527777777777778,0.21031746031746032,0.501984126984127,0.05555555555555555,0.8809523809523809,0.621031746031746
2016-11-16,2016-11-15,0.51,1.23,0.91,1034658.0,530572.0,1448501.0,1783495.0,2655801.0,2423578.0,-0.05999999999999994,0.0,0.0,-0.17999999999999994,0.0,-0.57,0.72,0.4,0.013888888888888888,0.501984126984127,0.2718253968253968,0.3134920634920635,0.501984126984127,0.5099206349206349,0.0992063492063492,0.501984126984127,0.003968253968253968,0.9900793650793651,0.7956349206349206
2016-11-17,2016-11-16,0.63,1.23,1.02,881406.0,558848.0,1448501.0,1783495.0,2408777.0,2464933.0,0.12,0.0,0.10999999999999999,0.020000000000000018,0.0,-0.050000000000000044,0.6,0.39,0.38492063492063494,0.501984126984127,0.6170634920634921,0.8630952380952381,0.501984126984127,0.7777777777777778,0.5833333333333334,0.501984126984127,0.40674603174603174,0.6190476190476191,0.7559523809523809
2016-11-18,2016-11-17,0.65,1.23,0.87,984385.0,635296.0,1448501.0,1783495.0,2490632.0,2162922.0,0.020000000000000018,0.0,-0.15000000000000002,0.050000000000000044,0.0,-0.020000000000000018,0.58,0.21999999999999997,0.45634920634920634,0.501984126984127,0.1626984126984127,0.5396825396825397,0.501984126984127,0.17261904761904762,0.6884920634920635,0.501984126984127,0.4662698412698413,0.5476190476190477,0.2222222222222222
2016-11-21,2016-11-18,0.68,1.23,0.94,1001409.0,678807.0,1448501.0,1783495.0,2330521.0,2197648.0,0.030000000000000027,0.0,0.06999999999999995,0.15000000000000002,0.0,-0.13000000000000012,0.5499999999999999,0.2599999999999999,0.5476190476190477,0.501984126984127,0.3888888888888889,0.5773809523809523,0.501984126984127,0.6904761904761905,0.8492063492063492,0.501984126984127,0.25396825396825395,0.45634920634920634,0.3392857142857143
2016-11-22,2016-11-21,0.57,1.23,0.84,852475.0,483528.0,1448501.0,1783495.0,2316247.0,1955106.0,-0.1100000000000001,0.0,-0.09999999999999998,0.0,0.0,-0.07000000000000006,0.66,0.27,0.12896825396825398,0.501984126984127,0.10912698412698413,0.14682539682539683,0.501984126984127,0.26785714285714285,0.503968253968254,0.501984126984127,0.373015873015873,0.875,0.39285714285714285
2016-11-23,2016-11-22,0.63,1.23,1.0,874720.0,551658.0,1448501.0,1783495.0,2115550.0,2105680.0,0.06000000000000005,0.0,0.16000000000000003,0.12,0.0,0.08999999999999997,0.6,0.37,0.39087301587301587,0.501984126984127,0.5535714285714286,0.7043650793650794,0.501984126984127,0.8353174603174603,0.8055555555555556,0.501984126984127,0.6547619047619048,0.6130952380952381,0.7142857142857143
2016-11-28,2016-11-25,0.61,1.23,0.8,420124.0,257802.0,1448501.0,1783495.0,1551690.0,1238513.0,-0.020000000000000018,0.0,-0.19999999999999996,-0.020000000000000018,0.0,-0.21999999999999997,0.62,0.19000000000000006,0.2976190476190476,0.501984126984127,0.08531746031746032,0.4226190476190476,0.501984126984127,0.09523809523809523,0.4503968253968254,0.501984126984127,0.13293650793650794,0.7063492063492064,0.14682539682539683
2016-11-29,2016-11-28,0.57,1.23,0.92,770092.0,436091.0,1448501.0,1783495.0,1818765.0,1676384.0,-0.040000000000000036,0.0,0.12,-0.08000000000000007,0.0,0.050000000000000044,0.66,0.3500000000000001,0.13095238095238096,0.501984126984127,0.31746031746031744,0.3551587301587302,0.501984126984127,0.7936507936507936,0.2718253968253968,0.501984126984127,0.5992063492063492,0.873015873015873,0.6587301587301587
2016-11-30,2016-11-29,0.62,1.23,0.96,675253.0,418811.0,1448501.0,1783495.0,1477374.0,1414842.0,0.050000000000000044,0.0,0.039999999999999925,-0.06000000000000005,0.0,0.020000000000000018,0.61,0.33999999999999997,0.3551587301587302,0.501984126984127,0.4384920634920635,0.6607142857142857,0.501984126984127,0.6190476190476191,0.3412698412698413,0.501984126984127,0.5357142857142857,0.6488095238095238,0.5952380952380952
2016-12-01,2016-11-30,0.54,1.23,0.9,885783.0,482739.0,1448501.0,1783495.0,2144476.0,1927411.0,-0.07999999999999996,0.0,-0.05999999999999994,-0.029999999999999916,0.0,0.06000000000000005,0.69,0.36,0.057539682539682536,0.501984126984127,0.2400793650793651,0.2400793650793651,0.501984126984127,0.34523809523809523,0.44642857142857145,0.501984126984127,0.626984126984127,0.9464285714285714,0.6904761904761905
2016-12-02,2016-12-01,0.66,1.23,0.95,927413.0,616365.0,1448501.0,1783495.0,2229233.0,2107208.0,0.12,0.0,0.04999999999999993,0.030000000000000027,0.0,-0.050000000000000044,0.57,0.2899999999999999,0.5059523809523809,0.501984126984127,0.42658730158730157,0.8630952380952381,0.501984126984127,0.6507936507936508,0.626984126984127,0.501984126984127,0.40476190476190477,0.498015873015873,0.44841269841269843
2016-12-05,2016-12-02,0.67,1.23,0.92,763577.0,512573.0,1448501.0,1783495.0,1912161.0,1766106.0,0.010000000000000009,0.0,-0.029999999999999916,0.06000000000000005,0.0,0.12,0.5599999999999999,0.25,0.5238095238095238,0.501984126984127,0.32341269841269843,0.5138888888888888,0.501984126984127,0.44047619047619047,0.6944444444444444,0.501984126984127,0.7162698412698413,0.4801587301587302,0.3194444444444444
2016-12-06,2016-12-05,0.63,1.23,0.86,691376.0,435628.0,1448501.0,1783495.0,1888760.0,1628915.0,-0.040000000000000036,0.0,-0.06000000000000005,0.06000000000000005,0.0,-0.06000000000000005,0.6,0.22999999999999998,0.4007936507936508,0.501984126984127,0.1527777777777778,0.3551587301587302,0.501984126984127,0.3333333333333333,0.6964285714285714,0.501984126984127,0.38492063492063494,0.6031746031746031,0.2619047619047619
