session_date,observation_date,skew_close,skew_change_1d,skew_change_5d,skew_5d_mean,skew_close_rank_252,skew_change_1d_rank_252,skew_change_5d_rank_252,skew_5d_mean_rank_252
2018-10-19,2018-10-18,125.96,-4.690000000000012,-4.890000000000001,128.518,0.10714285714285714,0.10714285714285714,0.28174603174603174,0.18253968253968253
2018-10-22,2018-10-19,124.94,-1.019999999999996,-0.5700000000000074,128.404,0.09523809523809523,0.39285714285714285,0.49603174603174605,0.18253968253968253
2018-10-23,2018-10-22,125.68,0.7400000000000091,-2.6399999999999864,127.87600000000002,0.1111111111111111,0.5992063492063492,0.38095238095238093,0.1626984126984127
2018-10-24,2018-10-23,126.54,0.8599999999999994,-5.609999999999999,126.75399999999999,0.15079365079365079,0.6150793650793651,0.24603174603174602,0.1111111111111111
2018-10-25,2018-10-24,128.91,2.3699999999999903,-1.740000000000009,126.40599999999999,0.23809523809523808,0.7936507936507936,0.43253968253968256,0.10317460317460317
2018-10-26,2018-10-25,125.26,-3.6499999999999915,-0.6999999999999886,126.266,0.10714285714285714,0.14682539682539683,0.503968253968254,0.10317460317460317
2018-10-29,2018-10-26,121.7,-3.5600000000000023,-3.239999999999995,125.61800000000001,0.05555555555555555,0.15476190476190477,0.3492063492063492,0.09126984126984126
2018-10-30,2018-10-29,120.83,-0.8700000000000045,-4.8500000000000085,124.648,0.04365079365079365,0.4087301587301587,0.2777777777777778,0.07142857142857142
2018-10-31,2018-10-30,118.11,-2.719999999999999,-8.430000000000007,122.96199999999999,0.011904761904761904,0.21428571428571427,0.1626984126984127,0.06746031746031746
2018-11-01,2018-10-31,117.64,-0.46999999999999886,-11.269999999999996,120.70800000000001,0.007936507936507936,0.4722222222222222,0.07142857142857142,0.031746031746031744
2018-11-02,2018-11-01,118.28,0.6400000000000006,-6.980000000000004,119.31199999999998,0.01984126984126984,0.5833333333333334,0.19444444444444445,0.003968253968253968
2018-11-05,2018-11-02,115.73,-2.549999999999997,-5.969999999999999,118.11800000000001,0.003968253968253968,0.23015873015873015,0.2222222222222222,0.003968253968253968
2018-11-06,2018-11-05,118.89,3.1599999999999966,-1.9399999999999977,117.72999999999999,0.03571428571428571,0.8452380952380952,0.42063492063492064,0.003968253968253968
2018-11-07,2018-11-06,119.93,1.0400000000000063,1.8200000000000074,118.09400000000001,0.05555555555555555,0.6507936507936508,0.6190476190476191,0.007936507936507936
2018-11-08,2018-11-07,120.56,0.6299999999999955,2.9200000000000017,118.678,0.06349206349206349,0.5753968253968254,0.6904761904761905,0.015873015873015872
2018-11-09,2018-11-08,121.85,1.289999999999992,3.569999999999993,119.39200000000001,0.09126984126984126,0.6904761904761905,0.7261904761904762,0.023809523809523808
2018-11-12,2018-11-09,120.06,-1.789999999999992,4.329999999999998,120.258,0.05952380952380952,0.29365079365079366,0.7579365079365079,0.03571428571428571
2018-11-13,2018-11-12,121.35,1.289999999999992,2.4599999999999937,120.75,0.0873015873015873,0.6924603174603174,0.6547619047619048,0.06349206349206349
2018-11-14,2018-11-13,122.06,0.710000000000008,2.1299999999999955,121.176,0.10714285714285714,0.5833333333333334,0.6309523809523809,0.07539682539682539
2018-11-15,2018-11-14,120.68,-1.3799999999999955,0.12000000000000455,121.2,0.07539682539682539,0.34523809523809523,0.5198412698412699,0.07936507936507936
2018-11-16,2018-11-15,120.76,0.0799999999999983,-1.0899999999999892,120.98200000000001,0.07936507936507936,0.5238095238095238,0.4642857142857143,0.07142857142857142
2018-11-19,2018-11-16,118.71,-2.0500000000000114,-1.3500000000000085,120.71200000000002,0.031746031746031744,0.2698412698412698,0.4444444444444444,0.06349206349206349
2018-11-20,2018-11-19,115.79,-2.9199999999999875,-5.559999999999988,119.6,0.007936507936507936,0.19047619047619047,0.23809523809523808,0.027777777777777776
2018-11-21,2018-11-20,119.55,3.759999999999991,-2.510000000000005,119.098,0.05555555555555555,0.8809523809523809,0.373015873015873,0.01984126984126984
2018-11-26,2018-11-23,117.21,-2.3400000000000034,-3.470000000000013,118.404,0.011904761904761904,0.25,0.3373015873015873,0.015873015873015872
2018-11-27,2018-11-26,117.57,0.35999999999999943,-3.190000000000012,117.76599999999999,0.01984126984126984,0.5515873015873016,0.3492063492063492,0.007936507936507936
2018-11-28,2018-11-27,115.83,-1.7399999999999949,-2.8799999999999955,117.19000000000001,0.011904761904761904,0.30158730158730157,0.36904761904761907,0.003968253968253968
2018-11-29,2018-11-28,115.96,0.12999999999999545,0.1699999999999875,117.224,0.015873015873015872,0.5317460317460317,0.5436507936507936,0.007936507936507936
2018-11-30,2018-11-29,115.49,-0.46999999999999886,-4.060000000000002,116.41199999999999,0.003968253968253968,0.4623015873015873,0.30952380952380953,0.003968253968253968
2018-12-03,2018-11-30,114.71,-0.7800000000000011,-2.5,115.91199999999999,0.003968253968253968,0.4166666666666667,0.38095238095238093,0.003968253968253968
2018-12-04,2018-11-30,114.71,0.0,-2.8599999999999994,115.33999999999999,0.005952380952380952,0.5099206349206349,0.3611111111111111,0.003968253968253968
2018-12-06,2018-12-04,117.76,3.0500000000000114,1.9300000000000068,115.726,0.047619047619047616,0.8412698412698413,0.626984126984127,0.007936507936507936
2018-12-07,2018-12-06,116.68,-1.0799999999999983,0.7200000000000131,115.86999999999998,0.031746031746031744,0.376984126984127,0.5634920634920635,0.011904761904761904
2018-12-10,2018-12-07,114.3,-2.3800000000000097,-1.1899999999999977,115.63199999999999,0.003968253968253968,0.24206349206349206,0.47619047619047616,0.007936507936507936
2018-12-11,2018-12-10,117.64,3.3400000000000034,2.930000000000007,116.21799999999999,0.05357142857142857,0.8611111111111112,0.7063492063492064,0.023809523809523808
2018-12-12,2018-12-11,116.8,-0.8400000000000034,2.0900000000000034,116.636,0.03968253968253968,0.42063492063492064,0.6507936507936508,0.031746031746031744
2018-12-13,2018-12-12,116.78,-0.01999999999999602,-0.980000000000004,116.44000000000001,0.03968253968253968,0.503968253968254,0.49206349206349204,0.031746031746031744
2018-12-14,2018-12-13,117.03,0.25,0.3499999999999943,116.50999999999999,0.047619047619047616,0.5396825396825397,0.5595238095238095,0.03571428571428571
2018-12-17,2018-12-14,118.6,1.5699999999999932,4.299999999999997,117.37,0.09126984126984126,0.7380952380952381,0.7738095238095238,0.051587301587301584
2018-12-18,2018-12-17,123.96,5.359999999999999,6.319999999999993,118.63399999999999,0.21825396825396826,0.9404761904761905,0.8293650793650794,0.07539682539682539
2018-12-19,2018-12-18,124.23,0.27000000000001023,7.430000000000007,120.12,0.2222222222222222,0.5436507936507936,0.8452380952380952,0.10317460317460317
2018-12-20,2018-12-19,125.38,1.1499999999999915,8.599999999999994,121.84,0.24603174603174602,0.6865079365079365,0.8809523809523809,0.17857142857142858
2018-12-21,2018-12-20,124.07,-1.3100000000000023,7.039999999999992,123.248,0.2222222222222222,0.3611111111111111,0.8333333333333334,0.20634920634920634
2018-12-26,2018-12-24,118.27,-5.799999999999997,-0.3299999999999983,123.18199999999999,0.08333333333333333,0.06746031746031746,0.5158730158730159,0.20634920634920634
2018-12-27,2018-12-26,116.47,-1.7999999999999972,-7.489999999999995,121.684,0.03571428571428571,0.2896825396825397,0.17063492063492064,0.1746031746031746
2018-12-28,2018-12-27,115.18,-1.289999999999992,-9.049999999999997,119.874,0.015873015873015872,0.36904761904761907,0.12698412698412698,0.10317460317460317
2018-12-31,2018-12-28,117.26,2.0799999999999983,-8.11999999999999,118.25,0.06349206349206349,0.7698412698412699,0.15873015873015872,0.07142857142857142
2019-01-02,2018-12-31,117.8,0.539999999999992,-6.269999999999996,116.99600000000001,0.0873015873015873,0.5714285714285714,0.20238095238095238,0.04365079365079365
2019-01-03,2019-01-02,116.06,-1.7399999999999949,-2.2099999999999937,116.554,0.03968253968253968,0.2996031746031746,0.4087301587301587,0.03968253968253968
2019-01-04,2019-01-03,112.22,-3.8400000000000034,-4.25,115.704,0.003968253968253968,0.1388888888888889,0.3055555555555556,0.011904761904761904
2019-01-07,2019-01-04,111.44,-0.7800000000000011,-3.740000000000009,114.95599999999999,0.003968253968253968,0.4384920634920635,0.32936507936507936,0.003968253968253968
2019-01-08,2019-01-07,113.56,2.1200000000000045,-3.700000000000003,114.21600000000001,0.011904761904761904,0.7738095238095238,0.3333333333333333,0.003968253968253968
2019-01-09,2019-01-08,115.3,1.7399999999999949,-2.5,113.71600000000001,0.031746031746031744,0.75,0.40674603174603174,0.003968253968253968
2019-01-10,2019-01-09,117.01,1.710000000000008,0.9500000000000028,113.90599999999999,0.07539682539682539,0.746031746031746,0.6031746031746031,0.007936507936507936
2019-01-11,2019-01-10,117.72,0.7099999999999937,5.5,115.006,0.10714285714285714,0.5992063492063492,0.7936507936507936,0.01984126984126984
2019-01-14,2019-01-11,119.09,1.3700000000000045,7.650000000000006,116.53600000000002,0.15476190476190477,0.7162698412698413,0.8531746031746031,0.06349206349206349
2019-01-15,2019-01-14,125.2,6.109999999999999,11.64,118.86399999999999,0.2976190476190476,0.9603174603174603,0.9404761904761905,0.12301587301587301
2019-01-16,2019-01-15,126.87,1.6700000000000017,11.570000000000007,121.178,0.3531746031746032,0.7361111111111112,0.9365079365079365,0.21031746031746032
2019-01-17,2019-01-16,131.66,4.789999999999992,14.649999999999991,124.10799999999999,0.5079365079365079,0.9087301587301587,0.9682539682539683,0.2698412698412698
2019-01-18,2019-01-17,133.02,1.3600000000000136,15.300000000000011,127.168,0.5357142857142857,0.7023809523809523,0.9682539682539683,0.3531746031746032
2019-01-22,2019-01-18,131.19,-1.8300000000000125,12.099999999999994,129.588,0.47619047619047616,0.26785714285714285,0.9444444444444444,0.4365079365079365
2019-01-23,2019-01-22,122.82,-8.370000000000005,-2.3800000000000097,129.11200000000002,0.25793650793650796,0.01984126984126984,0.3968253968253968,0.4166666666666667
2019-01-24,2019-01-23,123.88,1.0600000000000023,-2.990000000000009,128.514,0.27380952380952384,0.6666666666666666,0.35119047619047616,0.3888888888888889
2019-01-25,2019-01-24,130.92,7.039999999999992,-0.7400000000000091,128.36599999999999,0.4781746031746032,0.9722222222222222,0.49603174603174605,0.38492063492063494
2019-01-28,2019-01-25,126.11,-4.809999999999988,-6.910000000000011,126.984,0.3333333333333333,0.0992063492063492,0.18253968253968253,0.3373015873015873
2019-01-29,2019-01-28,123.06,-3.049999999999997,-8.129999999999995,125.35799999999999,0.27380952380952384,0.17857142857142858,0.14682539682539683,0.29365079365079366
2019-01-30,2019-01-29,121.9,-1.1599999999999966,-0.9199999999999875,125.174,0.23809523809523808,0.36706349206349204,0.49603174603174605,0.29365079365079366
2019-01-31,2019-01-30,123.28,1.3799999999999955,-0.5999999999999943,125.054,0.27380952380952384,0.7142857142857143,0.5119047619047619,0.29365079365079366
2019-02-01,2019-01-31,126.53,3.25,-4.389999999999986,124.176,0.3492063492063492,0.8412698412698413,0.2777777777777778,0.27380952380952384
2019-02-04,2019-02-01,126.03,-0.5,-0.0799999999999983,124.16,0.3253968253968254,0.44047619047619047,0.5396825396825397,0.2698412698412698
2019-02-05,2019-02-04,128.4,2.3700000000000045,5.340000000000003,125.228,0.4027777777777778,0.7916666666666666,0.7698412698412699,0.2976190476190476
2019-02-06,2019-02-05,123.42,-4.980000000000004,1.519999999999996,125.532,0.2619047619047619,0.09126984126984126,0.6071428571428571,0.30158730158730157
2019-02-07,2019-02-06,123.72,0.29999999999999716,0.4399999999999977,125.62,0.2619047619047619,0.5317460317460317,0.5654761904761905,0.30952380952380953
2019-02-08,2019-02-07,124.45,0.730000000000004,-2.0799999999999983,125.204,0.28174603174603174,0.5952380952380952,0.4087301587301587,0.2857142857142857
2019-02-11,2019-02-08,127.72,3.269999999999996,1.6899999999999977,125.542,0.373015873015873,0.8492063492063492,0.6190476190476191,0.2976190476190476
2019-02-12,2019-02-11,129.19,1.4699999999999989,0.789999999999992,125.7,0.42857142857142855,0.7242063492063492,0.5833333333333334,0.3134920634920635
2019-02-13,2019-02-12,128.6,-0.5900000000000034,5.179999999999993,126.73599999999999,0.4126984126984127,0.43253968253968256,0.7738095238095238,0.3373015873015873
2019-02-14,2019-02-13,127.12,-1.4799999999999898,3.4000000000000057,127.41600000000001,0.35714285714285715,0.32142857142857145,0.7222222222222222,0.373015873015873
2019-02-15,2019-02-14,126.89,-0.23000000000000398,2.4399999999999977,127.904,0.3531746031746032,0.46825396825396826,0.6706349206349206,0.3888888888888889
2019-02-19,2019-02-15,129.55,2.660000000000011,1.8300000000000125,128.27,0.4444444444444444,0.8174603174603174,0.6349206349206349,0.3968253968253968
2019-02-20,2019-02-19,124.68,-4.8700000000000045,-4.509999999999991,127.36800000000002,0.28174603174603174,0.09126984126984126,0.26587301587301587,0.36507936507936506
2019-02-21,2019-02-20,123.39,-1.2900000000000063,-5.209999999999994,126.32600000000002,0.25,0.3412698412698413,0.23412698412698413,0.32142857142857145
2019-02-22,2019-02-21,122.42,-0.9699999999999989,-4.700000000000003,125.38600000000001,0.23214285714285715,0.373015873015873,0.25396825396825395,0.2857142857142857
2019-02-25,2019-02-22,121.08,-1.3400000000000034,-5.810000000000002,124.224,0.19047619047619047,0.3253968253968254,0.1984126984126984,0.25
2019-02-26,2019-02-25,127.67,6.590000000000003,-1.8800000000000097,123.848,0.39285714285714285,0.9761904761904762,0.43253968253968256,0.23809523809523808
2019-02-27,2019-02-26,125.53,-2.1400000000000006,0.8499999999999943,124.018,0.32142857142857145,0.23412698412698413,0.5952380952380952,0.24206349206349206
2019-02-28,2019-02-27,126.44,0.9099999999999966,3.049999999999997,124.628,0.3492063492063492,0.6349206349206349,0.7281746031746031,0.2619047619047619
2019-03-01,2019-02-28,128.85,2.4099999999999966,6.429999999999993,125.91399999999999,0.44841269841269843,0.8214285714285714,0.8333333333333334,0.3333333333333333
2019-03-04,2019-03-01,126.97,-1.8799999999999955,5.890000000000001,127.09200000000001,0.38095238095238093,0.24603174603174602,0.8214285714285714,0.376984126984127
2019-03-05,2019-03-04,125.04,-1.9299999999999926,-2.6299999999999955,126.566,0.30158730158730157,0.24206349206349206,0.373015873015873,0.3611111111111111
2019-03-06,2019-03-05,126.4,1.3599999999999994,0.8700000000000045,126.74000000000001,0.3531746031746032,0.7103174603174603,0.5912698412698413,0.36904761904761907
2019-03-07,2019-03-06,125.8,-0.6000000000000085,-0.6400000000000006,126.612,0.3333333333333333,0.4365079365079365,0.5079365079365079,0.36507936507936506
2019-03-08,2019-03-07,123.14,-2.6599999999999966,-5.709999999999994,125.47,0.25396825396825395,0.1865079365079365,0.19444444444444445,0.3055555555555556
2019-03-11,2019-03-08,125.73,2.5900000000000034,-1.2399999999999949,125.22200000000001,0.3373015873015873,0.8293650793650794,0.4642857142857143,0.29365079365079366
2019-03-12,2019-03-11,132.93,7.200000000000003,7.890000000000001,126.8,0.5674603174603174,0.9841269841269841,0.873015873015873,0.3888888888888889
2019-03-13,2019-03-12,130.17,-2.7600000000000193,3.769999999999982,127.554,0.5,0.17063492063492064,0.753968253968254,0.44047619047619047
2019-03-14,2019-03-13,132.57,2.4000000000000057,6.769999999999996,128.908,0.5555555555555556,0.8214285714285714,0.8412698412698413,0.49603174603174605
2019-03-15,2019-03-14,130.57,-2.0,7.429999999999993,130.394,0.501984126984127,0.24206349206349206,0.8492063492063492,0.5238095238095238
2019-03-18,2019-03-15,128.76,-1.8100000000000023,3.029999999999987,131.0,0.45634920634920634,0.26587301587301587,0.7063492063492064,0.5317460317460317
2019-03-19,2019-03-18,127.1,-1.6599999999999966,-5.8300000000000125,129.834,0.4087301587301587,0.2916666666666667,0.1746031746031746,0.5198412698412699
2019-03-20,2019-03-19,123.13,-3.969999999999999,-7.039999999999992,128.426,0.25396825396825395,0.10515873015873016,0.14285714285714285,0.4722222222222222
2019-03-21,2019-03-20,120.59,-2.539999999999992,-11.97999999999999,126.03,0.17857142857142858,0.20238095238095238,0.04365079365079365,0.34523809523809523
2019-03-22,2019-03-21,120.67,0.0799999999999983,-9.899999999999991,124.05,0.18253968253968253,0.5218253968253969,0.07539682539682539,0.24603174603174602
2019-03-25,2019-03-22,117.55,-3.1200000000000045,-11.209999999999994,121.80799999999999,0.09126984126984126,0.15079365079365079,0.05555555555555555,0.21428571428571427
2019-03-26,2019-03-25,117.6,0.04999999999999716,-9.5,119.90799999999999,0.0992063492063492,0.5198412698412699,0.0873015873015873,0.15079365079365079
2019-03-27,2019-03-26,117.8,0.20000000000000284,-5.329999999999998,118.84199999999998,0.12103174603174603,0.5317460317460317,0.23412698412698413,0.12301587301587301
2019-03-28,2019-03-27,117.66,-0.14000000000000057,-2.930000000000007,118.256,0.1111111111111111,0.47619047619047616,0.3630952380952381,0.1111111111111111
2019-03-29,2019-03-28,119.25,1.5900000000000034,-1.4200000000000017,117.97200000000001,0.16666666666666666,0.753968253968254,0.45634920634920634,0.0992063492063492
2019-04-01,2019-03-29,120.96,1.7099999999999937,3.4099999999999966,118.654,0.21825396825396826,0.7579365079365079,0.746031746031746,0.12698412698412698
2019-04-02,2019-04-01,126.77,5.810000000000002,9.170000000000002,120.48799999999999,0.4246031746031746,0.9682539682539683,0.9087301587301587,0.1865079365079365
2019-04-03,2019-04-02,127.31,0.5400000000000063,9.510000000000005,122.38999999999999,0.45634920634920634,0.5634920634920635,0.9206349206349206,0.25
2019-04-04,2019-04-03,125.96,-1.3500000000000085,8.299999999999997,124.05,0.38293650793650796,0.31746031746031744,0.8849206349206349,0.27976190476190477
2019-04-05,2019-04-04,126.23,0.27000000000001023,6.980000000000004,125.446,0.4007936507936508,0.5257936507936508,0.8452380952380952,0.3492063492063492
2019-04-09,2019-04-08,129.13,2.8999999999999915,8.170000000000002,127.08,0.5119047619047619,0.8492063492063492,0.8809523809523809,0.4444444444444444
2019-04-10,2019-04-09,127.66,-1.4699999999999989,0.8900000000000006,127.258,0.4642857142857143,0.30357142857142855,0.5793650793650794,0.45634920634920634
2019-04-11,2019-04-10,127.61,-0.04999999999999716,0.29999999999999716,127.31800000000001,0.45634920634920634,0.46825396825396826,0.5436507936507936,0.4583333333333333
2019-04-12,2019-04-11,126.23,-1.3799999999999955,0.27000000000001023,127.372,0.3869047619047619,0.31547619047619047,0.5357142857142857,0.4642857142857143
2019-04-15,2019-04-12,124.22,-2.010000000000005,-2.010000000000005,126.97,0.2976190476190476,0.23412698412698413,0.3968253968253968,0.42063492063492064
2019-04-16,2019-04-15,127.69,3.469999999999999,-1.4399999999999977,126.68199999999999,0.46825396825396826,0.8888888888888888,0.4246031746031746,0.4007936507936508
2019-04-17,2019-04-16,125.81,-1.8799999999999955,-1.8499999999999943,126.31200000000001,0.3531746031746032,0.24404761904761904,0.4126984126984127,0.373015873015873
2019-04-18,2019-04-17,125.78,-0.030000000000001137,-1.8299999999999983,125.946,0.34523809523809523,0.4801587301587302,0.4166666666666667,0.35714285714285715
2019-04-22,2019-04-18,123.6,-2.180000000000007,-2.6300000000000097,125.42,0.26587301587301587,0.21825396825396826,0.3492063492063492,0.3134920634920635
2019-04-23,2019-04-22,124.24,0.6400000000000006,0.01999999999999602,125.424,0.29365079365079366,0.5972222222222222,0.5396825396825397,0.3134920634920635
2019-04-24,2019-04-23,124.65,0.4100000000000108,-3.039999999999992,124.816,0.3055555555555556,0.5674603174603174,0.3134920634920635,0.27380952380952384
2019-04-25,2019-04-24,123.81,-0.8400000000000034,-2.0,124.41599999999998,0.27380952380952384,0.40674603174603174,0.4087301587301587,0.26587301587301587
2019-04-26,2019-04-25,124.18,0.37000000000000455,-1.5999999999999943,124.096,0.2896825396825397,0.5634920634920635,0.44047619047619047,0.25
2019-04-29,2019-04-26,126.29,2.1099999999999994,2.690000000000012,124.63399999999999,0.4007936507936508,0.7896825396825397,0.7063492063492064,0.2777777777777778
2019-04-30,2019-04-29,125.79,-0.5,1.5500000000000114,124.944,0.36507936507936506,0.4384920634920635,0.6349206349206349,0.2916666666666667
2019-05-01,2019-04-30,126.47,0.6799999999999926,1.8199999999999932,125.30799999999999,0.4166666666666667,0.6071428571428571,0.6547619047619048,0.31746031746031744
2019-05-02,2019-05-01,125.32,-1.1500000000000057,1.509999999999991,125.60999999999999,0.3412698412698413,0.3531746031746032,0.623015873015873,0.35714285714285715
2019-05-03,2019-05-02,124.59,-0.7299999999999898,0.4099999999999966,125.69200000000001,0.30952380952380953,0.4107142857142857,0.5714285714285714,0.373015873015873
2019-05-06,2019-05-03,122.22,-2.3700000000000045,-4.070000000000007,124.878,0.2261904761904762,0.19444444444444445,0.24603174603174602,0.2896825396825397
2019-05-07,2019-05-06,123.23,1.0100000000000051,-2.5600000000000023,124.36600000000001,0.25793650793650796,0.6666666666666666,0.34523809523809523,0.2698412698412698
2019-05-08,2019-05-07,116.88,-6.3500000000000085,-9.590000000000003,122.44800000000001,0.07539682539682539,0.023809523809523808,0.047619047619047616,0.2222222222222222
2019-05-09,2019-05-08,117.79,0.9100000000000108,-7.529999999999987,120.94200000000001,0.12698412698412698,0.6547619047619048,0.1111111111111111,0.19047619047619047
2019-05-10,2019-05-09,117.68,-0.10999999999999943,-6.909999999999997,119.56000000000002,0.11904761904761904,0.47619047619047616,0.1349206349206349,0.15476190476190477
2019-05-13,2019-05-10,118.54,0.8599999999999994,-3.6799999999999926,118.824,0.15476190476190477,0.6408730158730159,0.27380952380952384,0.1349206349206349
2019-05-14,2019-05-13,119.36,0.8199999999999932,-3.8700000000000045,118.05,0.17857142857142858,0.6329365079365079,0.2619047619047619,0.10317460317460317
2019-05-15,2019-05-14,119.95,0.5900000000000034,3.0700000000000074,118.66399999999999,0.19047619047619047,0.5813492063492064,0.7420634920634921,0.1349206349206349
2019-05-16,2019-05-15,120.87,0.9200000000000017,3.0799999999999983,119.28000000000002,0.2222222222222222,0.6626984126984127,0.7420634920634921,0.15873015873015872
2019-05-17,2019-05-16,121.09,0.21999999999999886,3.4099999999999966,119.96200000000002,0.23412698412698413,0.5238095238095238,0.7559523809523809,0.1865079365079365
2019-05-20,2019-05-17,118.69,-2.4000000000000057,0.14999999999999147,119.992,0.1626984126984127,0.18253968253968253,0.5515873015873016,0.19047619047619047
2019-05-21,2019-05-20,115.25,-3.4399999999999977,-4.109999999999999,119.17,0.031746031746031744,0.10714285714285714,0.25,0.15873015873015872
2019-05-22,2019-05-21,117.17,1.9200000000000017,-2.780000000000001,118.614,0.09126984126984126,0.8015873015873016,0.3412698412698413,0.12698412698412698
2019-05-23,2019-05-22,115.42,-1.75,-5.450000000000003,117.524,0.03968253968253968,0.2619047619047619,0.1865079365079365,0.09126984126984126
2019-05-24,2019-05-23,114.71,-0.710000000000008,-6.38000000000001,116.248,0.023809523809523808,0.42063492063492064,0.1349206349206349,0.051587301587301584
2019-05-28,2019-05-24,114.12,-0.5899999999999892,-4.569999999999993,115.33400000000002,0.015873015873015872,0.4444444444444444,0.23809523809523808,0.023809523809523808
2019-05-29,2019-05-28,112.58,-1.5400000000000063,-2.6700000000000017,114.8,0.011904761904761904,0.2896825396825397,0.3611111111111111,0.015873015873015872
2019-05-30,2019-05-29,111.93,-0.6499999999999915,-5.239999999999995,113.752,0.007936507936507936,0.42857142857142855,0.20238095238095238,0.007936507936507936
2019-05-31,2019-05-30,112.68,0.75,-2.739999999999995,113.204,0.01984126984126984,0.6428571428571429,0.36507936507936506,0.003968253968253968
2019-06-03,2019-05-31,112.65,-0.030000000000001137,-2.059999999999988,112.792,0.01984126984126984,0.501984126984127,0.42857142857142855,0.003968253968253968
2019-06-04,2019-06-03,112.32,-0.3300000000000125,-1.8000000000000114,112.43200000000002,0.015873015873015872,0.47619047619047616,0.4603174603174603,0.003968253968253968
2019-06-05,2019-06-04,112.74,0.4200000000000017,0.1599999999999966,112.46399999999998,0.031746031746031744,0.5952380952380952,0.5873015873015873,0.007936507936507936
2019-06-06,2019-06-05,112.91,0.1700000000000017,0.9799999999999898,112.66000000000001,0.03571428571428571,0.5476190476190477,0.6468253968253969,0.011904761904761904
2019-06-07,2019-06-06,113.89,0.980000000000004,1.2099999999999937,112.902,0.04365079365079365,0.7023809523809523,0.6547619047619048,0.01984126984126984
2019-06-10,2019-06-07,114.67,0.7800000000000011,2.019999999999996,113.306,0.05555555555555555,0.6587301587301587,0.7103174603174603,0.027777777777777776
2019-06-11,2019-06-10,114.38,-0.29000000000000625,2.0600000000000023,113.718,0.05555555555555555,0.4722222222222222,0.7103174603174603,0.03571428571428571
2019-06-12,2019-06-11,113.81,-0.5699999999999932,1.0700000000000074,113.93199999999999,0.04365079365079365,0.44047619047619047,0.6428571428571429,0.047619047619047616
2019-06-13,2019-06-12,114.66,0.8499999999999943,1.75,114.282,0.06349206349206349,0.6666666666666666,0.6825396825396826,0.05555555555555555
2019-06-14,2019-06-13,113.33,-1.3299999999999983,-0.5600000000000023,114.17,0.03968253968253968,0.3134920634920635,0.5396825396825397,0.051587301587301584
2019-06-17,2019-06-14,113.16,-0.1700000000000017,-1.5100000000000051,113.86800000000001,0.03968253968253968,0.4801587301587302,0.45634920634920634,0.04365079365079365
2019-06-18,2019-06-17,115.3,2.1400000000000006,0.9200000000000017,114.05199999999999,0.10119047619047619,0.8293650793650794,0.626984126984127,0.05555555555555555
2019-06-19,2019-06-18,116.21,0.9099999999999966,2.3999999999999915,114.532,0.1349206349206349,0.6884920634920635,0.7301587301587301,0.07142857142857142
2019-06-20,2019-06-19,115.93,-0.2799999999999869,1.2700000000000102,114.78599999999999,0.12698412698412698,0.4722222222222222,0.6507936507936508,0.07539682539682539
2019-06-21,2019-06-20,119.23,3.299999999999997,5.900000000000006,115.96600000000001,0.26587301587301587,0.9126984126984127,0.8650793650793651,0.11904761904761904
2019-06-24,2019-06-21,118.46,-0.7700000000000102,5.299999999999997,117.026,0.24206349206349206,0.3968253968253968,0.8412698412698413,0.15873015873015872
2019-06-25,2019-06-24,117.09,-1.3699999999999903,1.7900000000000063,117.38400000000001,0.17063492063492064,0.2976190476190476,0.6904761904761905,0.1746031746031746
2019-06-26,2019-06-25,116.83,-0.2600000000000051,0.6200000000000045,117.508,0.15873015873015872,0.47619047619047616,0.6071428571428571,0.17857142857142858
2019-06-27,2019-06-26,117.16,0.3299999999999983,1.2299999999999898,117.75399999999999,0.17857142857142858,0.5753968253968254,0.6507936507936508,0.19047619047619047
2019-06-28,2019-06-27,117.5,0.3400000000000034,-1.730000000000004,117.40799999999999,0.19444444444444445,0.5793650793650794,0.4444444444444444,0.17857142857142858
2019-07-01,2019-06-28,118.12,0.6200000000000045,-0.3399999999999892,117.33999999999999,0.25,0.6190476190476191,0.5357142857142857,0.17063492063492064
2019-07-02,2019-07-01,119.86,1.7399999999999949,2.769999999999996,117.894,0.3055555555555556,0.8035714285714286,0.7579365079365079,0.20634920634920634
2019-07-05,2019-07-03,120.82,0.9599999999999937,3.989999999999995,118.69200000000001,0.3412698412698413,0.7023809523809523,0.8214285714285714,0.25793650793650796
2019-07-08,2019-07-03,120.82,0.0,3.6599999999999966,119.424,0.34325396825396826,0.5059523809523809,0.8134920634920635,0.29365079365079366
2019-07-09,2019-07-08,121.42,0.6000000000000085,3.9200000000000017,120.208,0.373015873015873,0.6071428571428571,0.8174603174603174,0.3253968253968254
2019-07-10,2019-07-09,120.44,-0.980000000000004,2.319999999999993,120.672,0.32142857142857145,0.34523809523809523,0.7182539682539683,0.3373015873015873
2019-07-11,2019-07-10,120.66,0.21999999999999886,0.7999999999999972,120.832,0.3333333333333333,0.5456349206349206,0.5952380952380952,0.3531746031746032
2019-07-12,2019-07-11,122.45,1.7900000000000063,1.6300000000000097,121.15799999999999,0.4087301587301587,0.8174603174603174,0.6587301587301587,0.36507936507936506
2019-07-15,2019-07-12,123.65,1.2000000000000028,2.8300000000000125,121.724,0.44841269841269843,0.75,0.75,0.38492063492063494
2019-07-16,2019-07-15,126.22,2.569999999999993,4.799999999999997,122.68400000000001,0.5753968253968254,0.873015873015873,0.8412698412698413,0.40476190476190477
