trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,academic_source_key,setup_mode,spx_0dte_signal_timestamp,spx_0dte_session_date,spx_0dte_weekday,spx_0dte_weekday_name,spx_0dte_calendar_bucket,spx_0dte_trigger_mode,spx_0dte_direction,spx_0dte_session_open,spx_0dte_signal_close,spx_0dte_open_to_signal_ticks,spx_0dte_min_abs_move_ticks,spx_0dte_exclude_standard_monthly,spx_0dte_is_standard_monthly,spx_0dte_is_quarterly_month,signal_flatten_time,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
67,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",18,spx_0dte_expiration_pressure,2023-10-19,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-19 14:30:00-04:00,2023-10-19,3,Thursday,full_week,continue_move,short,15087.5,14987.25,-401.0,256.0,True,False,False,15:55:00,2023-10-19 14:30:00-04:00,14987.5,15077.5,14852.5,90.0,1,135.25,0.75,fixed_contracts,2023-10-19 15:45:00-04:00,14852.75,target,2695.0,2690.0,1.4972222222222222,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
68,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",19,spx_0dte_expiration_pressure,2023-10-23,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-23 14:30:00-04:00,2023-10-23,0,Monday,full_week,continue_move,long,14602.5,14781.75,717.0,256.0,True,False,False,15:55:00,2023-10-23 14:30:00-04:00,14782.0,14693.25,14915.125,88.75,1,18.75,78.5,fixed_contracts,2023-10-23 15:55:00-04:00,14705.5,eod_flatten,-1530.0,-1535.0,-0.8619718309859155,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
69,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",20,spx_0dte_expiration_pressure,2023-10-25,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-25 14:30:00-04:00,2023-10-25,2,Wednesday,full_week,continue_move,short,14741.75,14485.0,-1027.0,256.0,True,False,False,15:55:00,2023-10-25 14:30:00-04:00,14484.5,14571.5,14354.0,87.0,1,33.25,19.75,fixed_contracts,2023-10-25 15:55:00-04:00,14472.5,eod_flatten,240.0,235.0,0.13793103448275862,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
70,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",21,spx_0dte_expiration_pressure,2023-10-26,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-26 14:30:00-04:00,2023-10-26,3,Thursday,full_week,continue_move,short,14420.75,14258.25,-650.0,256.0,True,False,False,15:55:00,2023-10-26 14:30:00-04:00,14257.25,14343.0,14128.625,85.75,1,79.0,75.25,fixed_contracts,2023-10-26 15:55:00-04:00,14197.25,eod_flatten,1200.0,1195.0,0.6997084548104956,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
71,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",22,spx_0dte_expiration_pressure,2023-10-27,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-10-27 14:30:00-04:00,2023-10-27,4,Friday,full_week,continue_move,short,14307.0,14228.5,-314.0,256.0,True,False,False,15:55:00,2023-10-27 14:30:00-04:00,14228.75,14314.25,14100.5,85.5,1,19.0,56.0,fixed_contracts,2023-10-27 15:55:00-04:00,14245.5,eod_flatten,-335.0,-340.0,-0.195906432748538,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
72,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",23,spx_0dte_expiration_pressure,2023-11-01,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-11-01 14:30:00-04:00,2023-11-01,2,Wednesday,full_week,continue_move,long,14520.25,14613.75,374.0,256.0,True,False,False,15:55:00,2023-11-01 14:30:00-04:00,14614.0,14526.25,14745.625,87.75,1,135.0,56.0,fixed_contracts,2023-11-01 15:25:00-04:00,14745.375,target,2627.5,2622.5,1.497150997150997,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
73,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",24,spx_0dte_expiration_pressure,2023-11-02,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-11-02 14:30:00-04:00,2023-11-02,3,Thursday,full_week,continue_move,long,14920.5,14992.75,289.0,256.0,True,False,False,15:55:00,2023-11-02 14:30:00-04:00,14993.0,14903.0,15128.0,90.0,1,15.5,7.25,fixed_contracts,2023-11-02 15:55:00-04:00,15004.25,eod_flatten,225.0,220.0,0.125,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
74,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",25,spx_0dte_expiration_pressure,2023-11-03,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-11-03 14:30:00-04:00,2023-11-03,4,Friday,full_week,continue_move,long,15051.0,15206.0,620.0,256.0,True,False,False,15:55:00,2023-11-03 14:30:00-04:00,15206.25,15115.0,15343.125,91.25,1,22.25,31.5,fixed_contracts,2023-11-03 15:55:00-04:00,15180.0,eod_flatten,-525.0,-530.0,-0.2876712328767123,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
75,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",26,spx_0dte_expiration_pressure,2023-11-07,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-11-07 14:30:00-05:00,2023-11-07,1,Tuesday,full_week,continue_move,long,15275.75,15403.5,511.0,256.0,True,False,False,15:55:00,2023-11-07 14:30:00-05:00,15404.25,15311.75,15543.0,92.5,1,8.0,40.0,fixed_contracts,2023-11-07 15:55:00-05:00,15365.5,eod_flatten,-775.0,-780.0,-0.4189189189189189,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
76,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",27,spx_0dte_expiration_pressure,2023-11-09,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-11-09 14:30:00-05:00,2023-11-09,3,Thursday,full_week,continue_move,short,15404.5,15315.5,-356.0,256.0,True,False,False,15:55:00,2023-11-09 14:30:00-05:00,15315.25,15407.25,15177.25,92.0,1,78.5,11.25,fixed_contracts,2023-11-09 15:55:00-05:00,15244.75,eod_flatten,1410.0,1405.0,0.7663043478260869,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
77,3,2022-09-11,2023-09-11,2023-09-11,2023-11-11,MAR,0.9870227103592399,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",28,spx_0dte_expiration_pressure,2023-11-10,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-11-10 14:30:00-05:00,2023-11-10,4,Friday,full_week,continue_move,long,15327.75,15570.25,970.0,256.0,True,False,False,15:55:00,2023-11-10 14:30:00-05:00,15570.75,15477.25,15711.0,93.5,1,33.75,12.0,fixed_contracts,2023-11-10 15:55:00-05:00,15591.5,eod_flatten,415.0,410.0,0.22192513368983957,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
78,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",1,spx_0dte_expiration_pressure,2023-11-20,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-11-20 14:30:00-05:00,2023-11-20,0,Monday,full_week,continue_move,long,15895.0,16070.25,701.0,256.0,True,False,False,15:55:00,2023-11-20 14:30:00-05:00,16070.75,15974.25,16215.5,96.5,1,46.0,0.25,fixed_contracts,2023-11-20 15:55:00-05:00,16080.25,eod_flatten,190.0,185.0,0.09844559585492228,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
79,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",2,spx_0dte_expiration_pressure,2023-11-29,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-11-29 14:30:00-05:00,2023-11-29,2,Wednesday,full_week,continue_move,short,16147.25,16068.0,-317.0,256.0,True,False,False,15:55:00,2023-11-29 14:30:00-05:00,16068.0,16164.5,15923.25,96.5,1,54.5,0.25,fixed_contracts,2023-11-29 15:55:00-05:00,16021.75,eod_flatten,925.0,920.0,0.4792746113989637,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
80,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",3,spx_0dte_expiration_pressure,2023-11-30,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-11-30 14:30:00-05:00,2023-11-30,3,Thursday,full_week,continue_move,short,16032.5,15888.25,-577.0,256.0,True,False,False,15:55:00,2023-11-30 14:30:00-05:00,15887.5,15983.0,15744.25,95.5,1,16.75,90.5,fixed_contracts,2023-11-30 15:55:00-05:00,15967.25,eod_flatten,-1595.0,-1600.0,-0.8350785340314136,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
81,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",4,spx_0dte_expiration_pressure,2023-12-01,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-12-01 14:30:00-05:00,2023-12-01,4,Friday,full_week,continue_move,long,15933.5,16017.75,337.0,256.0,True,False,False,15:55:00,2023-12-01 14:30:00-05:00,16018.0,15921.75,16162.375,96.25,1,18.5,15.5,fixed_contracts,2023-12-01 15:55:00-05:00,16005.75,eod_flatten,-245.0,-250.0,-0.12727272727272726,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
82,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",5,spx_0dte_expiration_pressure,2023-12-05,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-12-05 14:30:00-05:00,2023-12-05,1,Tuesday,full_week,continue_move,long,15791.25,15892.5,405.0,256.0,True,False,False,15:55:00,2023-12-05 14:30:00-05:00,15893.0,15797.5,16036.25,95.5,1,15.5,30.75,fixed_contracts,2023-12-05 15:55:00-05:00,15895.5,eod_flatten,50.0,45.0,0.02617801047120419,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
83,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",6,spx_0dte_expiration_pressure,2023-12-06,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-12-06 14:30:00-05:00,2023-12-06,2,Wednesday,full_week,continue_move,short,16033.5,15861.75,-687.0,256.0,True,False,False,15:55:00,2023-12-06 14:30:00-05:00,15861.5,15956.75,15718.625,95.25,1,53.5,26.25,fixed_contracts,2023-12-06 15:55:00-05:00,15812.0,eod_flatten,990.0,985.0,0.5196850393700787,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
84,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",7,spx_0dte_expiration_pressure,2023-12-07,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-12-07 14:30:00-05:00,2023-12-07,3,Thursday,full_week,continue_move,long,15934.25,16057.75,494.0,256.0,True,False,False,15:55:00,2023-12-07 14:30:00-05:00,16058.25,15961.75,16203.0,96.5,1,1.0,39.0,fixed_contracts,2023-12-07 15:55:00-05:00,16041.75,eod_flatten,-330.0,-335.0,-0.17098445595854922,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
85,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",8,spx_0dte_expiration_pressure,2023-12-08,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-12-08 14:30:00-05:00,2023-12-08,4,Friday,full_week,continue_move,long,15956.0,16098.0,568.0,256.0,True,False,False,15:55:00,2023-12-08 14:30:00-05:00,16098.5,16001.75,16243.625,96.75,1,20.25,10.75,fixed_contracts,2023-12-08 15:55:00-05:00,16102.5,eod_flatten,80.0,75.0,0.041343669250646,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
86,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",9,spx_0dte_expiration_pressure,2023-12-11,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-12-11 14:30:00-05:00,2023-12-11,0,Monday,full_week,continue_move,long,16077.5,16233.75,625.0,256.0,True,False,False,15:55:00,2023-12-11 14:30:00-05:00,16234.75,16137.25,16381.0,97.5,1,4.5,24.25,fixed_contracts,2023-12-11 15:55:00-05:00,16229.75,eod_flatten,-100.0,-105.0,-0.05128205128205128,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
87,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",10,spx_0dte_expiration_pressure,2023-12-12,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-12-12 14:30:00-05:00,2023-12-12,1,Tuesday,full_week,continue_move,long,16444.25,16532.5,353.0,256.0,True,False,False,15:55:00,2023-12-12 14:30:00-05:00,16533.0,16433.75,16681.875,99.25,1,35.0,2.75,fixed_contracts,2023-12-12 15:55:00-05:00,16558.75,eod_flatten,515.0,510.0,0.2594458438287154,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
88,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",11,spx_0dte_expiration_pressure,2023-12-13,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-12-13 14:30:00-05:00,2023-12-13,2,Wednesday,full_week,continue_move,long,16609.5,16697.75,353.0,256.0,True,False,False,15:55:00,2023-12-13 14:30:00-05:00,16698.25,16598.0,16848.625,100.25,1,108.25,27.5,fixed_contracts,2023-12-13 15:55:00-05:00,16749.75,eod_flatten,1030.0,1025.0,0.513715710723192,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
89,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",12,spx_0dte_expiration_pressure,2023-12-14,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-12-14 14:30:00-05:00,2023-12-14,3,Thursday,full_week,continue_move,short,16820.25,16725.5,-379.0,256.0,True,False,False,15:55:00,2023-12-14 14:30:00-05:00,16725.0,16825.5,16574.25,100.5,1,13.5,32.0,fixed_contracts,2023-12-14 15:55:00-05:00,16739.75,eod_flatten,-295.0,-300.0,-0.14676616915422885,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
90,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",13,spx_0dte_expiration_pressure,2023-12-18,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-12-18 14:30:00-05:00,2023-12-18,0,Monday,full_week,continue_move,long,16846.5,16956.25,439.0,256.0,True,False,False,15:55:00,2023-12-18 14:30:00-05:00,16957.0,16855.25,17109.625,101.75,1,17.0,10.0,fixed_contracts,2023-12-18 15:55:00-05:00,16957.0,eod_flatten,0.0,-5.0,0.0,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
91,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",14,spx_0dte_expiration_pressure,2023-12-22,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-12-22 14:30:00-05:00,2023-12-22,4,Friday,full_week,continue_move,short,16999.25,16915.75,-334.0,256.0,True,False,False,15:55:00,2023-12-22 14:30:00-05:00,16915.75,17017.25,16763.5,101.5,1,19.75,76.5,fixed_contracts,2023-12-22 15:55:00-05:00,16979.25,eod_flatten,-1270.0,-1275.0,-0.625615763546798,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
92,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",15,spx_0dte_expiration_pressure,2023-12-29,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2023-12-29 14:30:00-05:00,2023-12-29,4,Friday,full_week,continue_move,short,17089.0,17016.5,-290.0,256.0,True,False,False,15:55:00,2023-12-29 14:30:00-05:00,17016.25,17118.5,16862.875,102.25,1,20.0,33.5,fixed_contracts,2023-12-29 15:55:00-05:00,16998.25,eod_flatten,360.0,355.0,0.17603911980440098,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
93,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",16,spx_0dte_expiration_pressure,2024-01-02,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-01-02 14:30:00-05:00,2024-01-02,1,Tuesday,full_week,continue_move,short,16861.75,16698.75,-652.0,256.0,True,False,False,15:55:00,2024-01-02 14:30:00-05:00,16698.25,16798.5,16547.875,100.25,1,75.75,9.25,fixed_contracts,2024-01-02 15:55:00-05:00,16695.25,eod_flatten,60.0,55.0,0.029925187032418952,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
94,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",17,spx_0dte_expiration_pressure,2024-01-08,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-01-08 14:30:00-05:00,2024-01-08,0,Monday,full_week,continue_move,long,16512.0,16756.5,978.0,256.0,True,False,False,15:55:00,2024-01-08 14:30:00-05:00,16757.0,16656.25,16908.125,100.75,1,52.75,0.25,fixed_contracts,2024-01-08 15:55:00-05:00,16803.5,eod_flatten,930.0,925.0,0.46153846153846156,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
95,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",18,spx_0dte_expiration_pressure,2024-01-09,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-01-09 14:30:00-05:00,2024-01-09,1,Tuesday,full_week,continue_move,long,16669.25,16816.0,587.0,256.0,True,False,False,15:55:00,2024-01-09 14:30:00-05:00,16816.5,16715.5,16968.0,101.0,1,26.5,40.0,fixed_contracts,2024-01-09 15:55:00-05:00,16829.5,eod_flatten,260.0,255.0,0.12871287128712872,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
96,4,2022-11-11,2023-11-11,2023-11-11,2024-01-11,MAR,0.48792078995996646,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 1.5}",19,spx_0dte_expiration_pressure,2024-01-10,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-01-10 14:30:00-05:00,2024-01-10,2,Wednesday,full_week,continue_move,long,16840.0,16951.25,445.0,256.0,True,False,False,15:55:00,2024-01-10 14:30:00-05:00,16951.25,16849.5,17103.875,101.75,1,31.75,58.5,fixed_contracts,2024-01-10 15:55:00-05:00,16929.0,eod_flatten,-445.0,-450.0,-0.21867321867321868,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
97,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",1,spx_0dte_expiration_pressure,2024-01-18,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-01-18 14:30:00-05:00,2024-01-18,3,Thursday,full_week,continue_move,long,16997.0,17093.25,385.0,256.0,True,False,False,15:55:00,2024-01-18 14:30:00-05:00,17093.5,17025.0,17230.5,68.5,1,32.25,27.0,fixed_contracts,2024-01-18 15:55:00-05:00,17109.0,eod_flatten,310.0,305.0,0.22627737226277372,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
98,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",2,spx_0dte_expiration_pressure,2024-01-22,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-01-22 14:30:00-05:00,2024-01-22,0,Monday,full_week,continue_move,short,17528.25,17462.75,-262.0,256.0,True,False,False,15:55:00,2024-01-22 14:30:00-05:00,17463.0,17533.0,17323.0,70.0,1,12.25,27.0,fixed_contracts,2024-01-22 15:55:00-05:00,17458.5,eod_flatten,90.0,85.0,0.06428571428571428,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
99,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",3,spx_0dte_expiration_pressure,2024-01-25,short,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-01-25 14:30:00-05:00,2024-01-25,3,Thursday,full_week,continue_move,short,17722.0,17574.75,-589.0,256.0,True,False,False,15:55:00,2024-01-25 14:30:00-05:00,17574.75,17645.25,17433.75,70.5,1,17.25,54.0,fixed_contracts,2024-01-25 15:55:00-05:00,17618.5,eod_flatten,-875.0,-880.0,-0.6205673758865248,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
100,5,2023-01-11,2024-01-11,2024-01-11,2024-03-11,MAR,1.5177477259491796,"{'entry.params.min_abs_move_ticks': 256, 'sl.params.stop_pct': 0.004, 'tp.params.target_r_multiple': 2.0}",4,spx_0dte_expiration_pressure,2024-01-29,long,spx_0dte_full_week_continue_move,cboe_spx_0dte_expiration_pressure,spx_0dte_expiration_pressure,2024-01-29 14:30:00-05:00,2024-01-29,0,Monday,full_week,continue_move,long,17548.0,17619.0,284.0,256.0,True,False,False,15:55:00,2024-01-29 14:30:00-05:00,17619.0,17548.5,17760.0,70.5,1,97.25,3.75,fixed_contracts,2024-01-29 15:55:00-05:00,17687.75,eod_flatten,1375.0,1370.0,0.975177304964539,5.0,10.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
