sha256,size_bytes,reference_count,canonical_source_path,reclaimable_bytes
757383d8dce8371bd2d47cbddb4fe25eab1f9242acfc6dbc67f6b3fa98190851,6340,1,research/evidence/runs/es_rolling_range_orderflow_sweep_reversal/afternoon_signed_24bar_sweep_reclaim_1500/ES/run1/source_config.yaml,0
757642c4d566c55f0f592a4d51e14199c4fef49ba5031fef0cec9ed2817b9ab1,2319,1,research/evidence/runs/es_volatility_managed_intraday_premium/low_10d_range_midmorning_long_1030/ES/run1/run_manifest.json,0
757c85ac8de1ecff85f37d8484ba555343857622b872054dd5130644d32e37bf,2297,1,research/evidence/runs/es_prior_session_ibs_reversion/open_high_ibs_short/ES/rescue1/run_manifest.json,0
7581d254bee3e1fcce135d95577d5ff67a15407a93f655aa9d6855a19ec758a9,7895,1,research/evidence/runs/nq_archive_range_compression_retest/nr7_or30_morning_range_capped/NQ/run1/source_config.yaml,0
759293deeeaefa2fb795685a9bbd1029e1c3d1287182d2fe1453de91b592fca3,10262,1,research/evidence/runs/es_footprint_absorption_initiation/rolling_range_footprint_absorption_sweep_1500/ES/rescue1/effective_config.yaml,0
75940a40f5ca1468b4e9c2bbadc51ff894fd83fb8220d16ee0270c8dd576f226,2592,1,research/evidence/runs/es_prior_value_area_orderflow_rejection/afternoon_large20_two_sided_rejection/ES/rescue1/run_manifest.json,0
7594e7ec014991127461e450191d6aa468d6cc4f86f31d61c6597e488e672087,8815,1,research/evidence/runs/nq_archive_intraday_momentum_retest/short_only_1030_weakness/NQ/run1/limited_monkey_test/stage_result.json,0
7596a639da1a4941ae55407e1607b884bdad878eb54263e1f086e9fdc147a9f4,2662,1,research/evidence/runs/es_trend_filtered_mes_participation_crowding/midday_notional_trend_pullback_reversal_1200/ES/rescue1/run_manifest.json,0
75a86e901bc8c220f1a74f9be75930b0e2852ed8f10d4c777ab8cacab23a1ba6,33725,2,research/evidence/runs/es_opening_range_failed_breakout_trend_orderflow/or60_full_session_signed_trend_reclaim_1530/ES/run1/campaign_test_summary.json,33725
75a8c9ebbcee45bddf64e5b351819901d3c7a1e4693a9d85aace3caa2a6eadd0,37,1,research/evidence/runs/es_mes_crowding_aoi_trap_reversion/market_aoi_trade15_delta_1500/ES/run1/run_uid.txt,0
75ad52feb3e62b2a3f7701e7502d9d7b7a232ddb29d12556628eeeb4542ea23e,2320,1,research/evidence/runs/es_range_compression_breakout/id_nr4_prior_session_breakout/ES/rescue1/run_manifest.json,0
75ae75d275ec8d1504e484514931bafeb44714538a2f594cb26dcfe9f3ceeec6,2581,1,research/evidence/runs/es_intraday_capitulation_orderflow_reversion/afternoon_5m_capitulation_long_1530/ES/run1/run_manifest.json,0
75b2e6eccf13ec5acdbea1f44f69c340cbccb5b1e76918947ba5c89aa0f295f7,10014,1,research/evidence/runs/es_vwap_orderflow_pullback_continuation/morning_large10_trend_reclaim_two_sided/ES/run1/effective_config.yaml,0
75be1203104717f07fc2a7ae5003f894f5a80082b62d197c6e6db36f9c895cfc,2543,1,research/evidence/runs/es_session_open_orderflow_reclaim/morning_up_open_reject_short/ES/rescue1/run_manifest.json,0
75be4c9614f404e8f68e2d50523ec2c320305f091f62440ed743f443e20df94d,11970,1,research/evidence/runs/es_opening_range_nq_orderflow_breakout/or15_nq30_signed_breakout_1130/ES/rescue1/effective_config.yaml,0
75be943a56cd2e79c0a5ed485fd6d2a2a6ecc77af40b735d2e94602358e725cb,10259,1,research/evidence/runs/nq_daily_reversal_orderflow_confirmation/first90_2d_flow_confirm_1100/NQ/run1/effective_config.yaml,0
75c202cd02efb2970393350ba35801f6bc74371a590e1e95146a108a602f3e60,11980,1,research/evidence/runs/es_nq_semivariance_filtered_relative_value_absorption/morning30_low_badvol_absorption_twosided_1130/ES/run1/effective_config.yaml,0
75c7d23f88326398d35597fa329d39c80ddb7b893754536150464e875e8a8f0a,7650,1,research/evidence/runs/es_nyfed_rrp_liquidity_state/rrp_drain_short_1500/ES/run1/source_config.yaml,0
75cd04b9695d71508242fd33fd9aec62cf4fe40d0f14fb3afddc004d83fb2a6d,24272,1,research/evidence/runs/nq_emv_macro_news_intraday/high_macro_news_short_1030/NQ/run1/limited_core_grid_test/stage_result.json,0
75d6cb1f6f64694590558325788071e28062a8f4240624da311f66aa9c8c43c8,17596,2,research/evidence/runs/es_volatility_managed_intraday_premium/low_20d_vol_open_long_1000/ES/run1/campaign_test_summary.json,17596
75d7bec51dae8991f09d3d99c2cbf98a9461a125f237d60825bc885ae79b3133,6393,1,research/evidence/runs/es_market_plumbing_liquidity_capacity/dealer_lending_pressure_long_1130/ES/rescue1/effective_config.yaml,0
75d83f2a9eb58db5bdc5d80b4609e6bff18bc6395082c6fe6950c69a3760b115,14047,1,research/evidence/runs/es_chicagofed_cfnai_activity_pullback/headline_activity_weak_pullback_long_1100/ES/run1/limited_core_grid_test/stage_result.json,0
75df54cc8c18a677ecc906ccda79e0f82ed6b8db7574f77bcd38c7d82e18847d,11763,1,research/evidence/runs/es_naaim_exposure_sentiment/zscore_sign_contrarian_1200/ES/rescue1/limited_core_grid_test/stage_result.json,0
75e9705bfbd26e164d00ec57177c7fac68b7c99056dad98bab5609952bf410ae,2687,1,research/evidence/runs/nq_gao_last_half_hour_orderflow_confirmation/first30_signed_flow_long_only_1530/NQ/run1/run_manifest.json,0
75ea876f85ee409d92da4c170d1d27740d1a05072d7723628ebd59bc2b36af72,8723,1,research/evidence/runs/nq_pivot_mes_orderflow_confirmation/late_morning_trade_large10_first_confirmed_reversal_window_1200/NQ/run1/source_config.yaml,0
75ec8909a2d982629292f89785998be1b7ab850fea7b83f9324dbe22e5e8a87d,25254,1,research/evidence/runs/nq_mes_crowding_trend_pullback_reversion/midday_notional_trend_pullback_reversal_1200/NQ/run1/limited_core_grid_test/stage_result.json,0
75f99bd36c7cbfd5927397650e2bdd8ab632f4358634393d3ac37b67ad12ebe4,22490,1,research/evidence/runs/nq_overnight_drift_european_open/eu_open_unconditional_long_0200/NQ/run1/limited_core_grid_test/stage_result.json,0
75f9a9a65db5427ce0f080987517cf888ead3ef50c9803610c33b7d05ccf1272,9785,1,research/evidence/runs/es_overnight_range_compression_orderflow_breakout/afternoon_large20_two_sided_breakout_1500/ES/run1/effective_config.yaml,0
760412d473ffb756824bfd40cd0b691b85dab6b7c54681ccf98c418e37dd83fa,2709,1,research/evidence/runs/es_pivot_filtered_opening_range_orderflow_breakout/or15_signed_pivot_flow_breakout_1030/ES/run1/run_manifest.json,0
760bb37aa26101601e8114cf93f5c9957520d36d28a2414d84e1f2418b8f70f6,9469,1,research/evidence/runs/es_credit_etf_orderflow_risk_appetite/hyg_3d_two_sided_signed_1230/ES/rescue1/limited_monkey_test/stage_result.json,0
760e9400b138d71d106cb814ee00dfd6d81537d31cf5eaed336cb0554d6f025f,10643,1,research/evidence/runs/nq_tech_nonleadership_orderflow_confirmation/tech5d_nonleadership_1130_signed_flow_short/NQ/run1/effective_config.yaml,0
760eb1536e6dcc9ed722b1f3607d8384bc85b30d80cb060a17c84106d1bd35e1,7084,1,research/evidence/runs/nq_infectious_disease_emv_state/high_1d_emv_rebound_long_1200/NQ/run1/source_config.yaml,0
7611875e7e23b476c1b9077d34509f817a5e729939743e4214fe2ff6bc8daa3b,2528,1,research/evidence/runs/nq_aqr_bab_factor_state/low_bab_63d_rebound_long_1030/NQ/run1/run_manifest.json,0
7611c6a2f72df8d50e878810e333def5ea95e5cce5133e89ec55f3bf30d51429,2631,1,research/evidence/runs/es_sector_dispersion_state/rising_1d_dispersion_short_1130/ES/stop_widen_rescue1/run_manifest.json,0
761c1c0a4b23cc738117273066f60a326ac98578211b436a4c56b973c67c9fe4,2718,1,research/evidence/runs/nq_opening_gap_orderflow_continuation/late_morning_large20_gap_hold_continuation_1100/NQ/run1/run_manifest.json,0
762dd6edf0b378281db7e502bea2bf8ae252a0d34dc997c15b7019cf015970f7,33201,2,research/evidence/runs/es_overnight_range_compression_orderflow_breakout/morning_signed_two_sided_breakout_1030/ES/rescue1/campaign_test_summary.json,33201
7632a42de6704d139b5ef6f08c5ddde144d7a96fc8d219094f39b95ffd75d3a5,13331,1,research/evidence/runs/es_sector_dispersion_state/rising_1d_dispersion_short_1130/ES/rescue1/limited_core_grid_test/stage_result.json,0
763de6844ca6d10e01bc5fe415eebe1d93832a847ec63acc0f0fe31f8125ce9d,18001,2,research/evidence/runs/es_overnight_intraday_reversal/first15_confirm_reversal_1000/ES/run1/campaign_test_summary.json,18001
76408e3f54704ec3dff7e5131d41dadcb2d993f713f00e33293067e8ea25ac39,18875,2,research/evidence/runs/es_sector_rotation_risk_appetite/cyclical_lead_long_1000/ES/rescue1/campaign_test_summary.json,18875
7645ecffeab1d4e2e9c5ac2f61e794af440d3cab6dacb9ca9c8cfa9c24d13ad6,2567,1,research/evidence/runs/nq_fomc_pre_announcement_drift/decision_day_open_long_1000/NQ/run1/run_manifest.json,0
7647f15c98137ff8d75e9498ad6fab6e097c348e3db29eeba36a66dc3ba24c73,32360,2,research/evidence/runs/nq_trade_size_stealth_orderflow/large20_not_aligned_long_1000/NQ/run1/campaign_test_summary.json,32360
764ac73e03aaed546fda2a71c7c35f4a4c9d653b956a7b5b9df87e81efd36338,26350,1,research/evidence/runs/nq_volatility_filtered_intraday_momentum_priority/low_absret5_1030_long_strength_efficiency/NQ/run2/limited_core_grid_test/stage_result.json,0
764c323f3df2133d6779450def90cc7796d4bb030415184f58d81253aa5b9266,18873,1,research/evidence/runs/es_midday_range_orderflow_breakout/late_lunch_1200_1330_large10_breakout_1500/ES/run1/limited_core_grid_test/stage_result.json,0
76516f61ab28952a35a2f8018c6f39c4eee4c9af190fc60040d14eef59b3fe68,37,1,research/evidence/runs/nq_vpin_toxicity_continuation/baseline_high_toxicity_positive_ret_long_1330/NQ/run1/run_uid.txt,0
765ba74572532f0dbac9797e92f0d3d051adf056498925622b38b93e5cea29e5,24733,1,research/evidence/runs/nq_realized_skewness_reversal/high_3d_skew_midday_short_1200/NQ/run1/limited_core_grid_test/stage_result.json,0
765dee40f40a5b8040b4df57c7563817dd2cc7c44473d0cbe708f65aaf1bb5d2,37,1,research/evidence/runs/nq_midday_range_orderflow_breakout/late_lunch_1200_1330_large10_breakout_1500/NQ/run1/run_uid.txt,0
765f3c3055d242cbcaff83a9dc8605ab397f0486c412bf25fe02205990e1870f,5001,1,research/evidence/runs/es_volatility_managed_intraday_premium/low_downside20_afternoon_long_1330/ES/run1/effective_config.yaml,0
7663362937319b04afa670bbb3d521926088cb5f06f55b6a048509881dfd85f1,24855,2,research/evidence/runs/es_trend_filtered_mes_participation_crowding/midday_notional_trend_pullback_reversal_1200/ES/rescue1/campaign_test_summary.json,24855
76690e5fdd58879dc3135d18ea1bd74c7fb8aa1af77f0ae2fae7b162e0e3849e,52251,2,research/evidence/runs/es_nq_relative_value_orderflow_absorption_reversion/midday60_two_sided_absorption_1400/ES/stop_widen_rescue1/campaign_test_summary.json,52251
76738fb294248b7d991967f82d23ae3bb21e54b4f2acc8982c68c3f23d45de33,25068,2,research/evidence/runs/es_session_open_orderflow_reclaim/afternoon_large20_up_open_reject_short/ES/run1/campaign_test_summary.json,25068
76764fa6806adbe3654a6fd35ab52d718e7488aa9998ed1fddfa393816fe91e7,10268,1,research/evidence/runs/es_impulse_pause_orderflow_continuation/late_morning_large10_two_sided_impulse_pause_breakout_1230/ES/rescue1/source_config.yaml,0
767bf0a63795dead14ff8451c106b1c7ed8d6dee99decf281b63e61413405689,37,1,research/evidence/runs/es_ofr_financial_stress_intraday/funding_stress_short_1130/ES/run1/run_uid.txt,0
76800d2edd34e5d80d3e13472dfe8c4c1f17d7b0233d4a0e4c34d4224670c22b,2020,1,research/evidence/runs/es_range_compression_breakout/nr4_prior_session_breakout/ES/run1/run_manifest.json,0
768191d1f7a7b542ff336107bfea89851f835bc1a90dccc4b42d56803cad6e26,37,1,research/evidence/runs/nq_chartfanatics_jadecap_session_liquidity_fvg/asia_high_fvg_reject_short_1200/NQ/run1/run_uid.txt,0
7687b9126a60d80d52fabe06fef5511bf228e2fd0d8ed57268f13296af752c3a,18965,2,research/evidence/runs/es_realized_semivariance_asymmetry/high_downside_share_rebound_long_1130/ES/rescue1/campaign_test_summary.json,18965
76925a8e7a9c7edc01d9b9b94b5cdaab290fe546a047b08eacff28bb321bcb78,12743,1,research/evidence/runs/es_high_semivariance_mes_trend_pullback_crowding/midday60_notional_high_downside_window_1430/ES/stop_target_widen_rescue1/effective_config.yaml,0
7697ac432def31a28fc8840ea4fde0d87fa5691d91673596170588f24709ea0c,37,1,research/evidence/runs/nq_overnight_return_late_day_momentum/penultimate_alignment_1530/NQ/run1/run_uid.txt,0
769824d4aca3d725fef0c5ed15743225daa4480d1d336d34283af0aa76d0c914,11118,1,research/evidence/runs/nq_archive_intraday_momentum_retest/long_only_1030_strength_balanced/NQ/run1/effective_config.yaml,0
769ecd4866e460f5ee48bfaba48b8ea91290e3b3c6c34de708b9fa5754b5488e,24591,1,research/evidence/runs/nq_dollar_risk_appetite_intraday/dollar_up_risk_off_short_1000/NQ/run1/limited_core_grid_test/stage_result.json,0
76a0f5ab188e53409ee32153191cee17a8370fffab65064344e2f339916e5735,18092,2,research/evidence/runs/es_overnight_inventory_sweep_reversion/midpoint_high_sweep_reject_short/ES/run1/campaign_test_summary.json,18092
76a3b6659b0d3ba80839bbe1acb6425b371f252d00dac8db953e80ead2bc0edb,11740,1,research/evidence/runs/es_treasury_auction_pressure/note_only_post_auction_short_1305/ES/run1/limited_core_grid_test/stage_result.json,0
76a5074fdbb0c2f001fea2e2fe5cb95d506891402a0babdb03d197fa05486516,2627,1,research/evidence/runs/nq_treasury_term_premium_state/high_21d_term_premium_rebound_long_1330/NQ/run1/run_manifest.json,0
76ab9a3b45bf7f2b0e7eaed1f69223a2ee42f0ed5d9e0f132f1cdb817cab9b6a,2439,1,research/evidence/runs/es_usdjpy_safe_haven_spillover/strong_yen_short_1130/ES/run1/run_manifest.json,0
76ae98825cb890eb1d2ee834f4a8adaf01d01e267f1c6e202597c57d0c4813c5,26172,1,research/evidence/runs/nq_opening_drive_inventory_orderflow/open30_absorbed_pressure_fade_1015/NQ/run1/limited_core_grid_test/stage_result.json,0
76b4db32d64cbb158f93affae8e5725f20e269733c712b923616b3571bcd57e0,5652,1,research/evidence/runs/es_bankruptcy_distress_regime_reversion/business_ch11_growth_prior_down_long_1130/ES/run2/effective_config.yaml,0
76b5b5f035c3abba7af868ff3218d90178f01e8da78cdb06919f729cc1096378,5524,1,research/evidence/runs/nq_small_cap_relative_rotation/iwm_5d_weakness_short_1130/NQ/run2/source_config.yaml,0
76b80ddf9c9798b30133cfc44af98830050ac2b446cab68e42931de9da8ae431,10411,1,research/evidence/runs/es_prior_session_breakout_orderflow_confirmation/all_day_signed_high_volume_break_two_sided/ES/rescue1/effective_config.yaml,0
76b85bb6f6d04f2f338ee68f40db133d6b10c4e0ebcbdcca1a9ef2c21bccedb7,2744,1,research/evidence/runs/es_opening_drive_mes_crowding_reversal/od15_notional_failed_extension_reversal_1130/ES/rescue1/run_manifest.json,0
76be2fb9360eac21c3dcec5dced718b00ab409684f1250222b8414100b8eb248,25517,1,research/evidence/runs/es_ema_pullback_orderflow_continuation/lunch_signed_two_sided_ema_pullback_1300/ES/tp_min_rr_rescue1/limited_core_grid_test/stage_result.json,0
76c0e8d8a9164171e4bde6d9fc0b5dea662b4113039699c33d88e063f0aef091,25508,1,research/evidence/runs/es_opening_drive_mes_crowding_reversal/od60_notional_failed_extension_reversal_1530/ES/rescue1/limited_core_grid_test/stage_result.json,0
76c346da504ed9f720e7ee52418440f270dbc6207968ac9203806952a8fbc0b4,2810,1,research/evidence/runs/es_pivot_filtered_mes_participation_crowding_reversion/midday_notional_two_sided_reversal_window_1330/ES/run1/run_manifest.json,0
76cdfee3c42a48e467d2e207375b5e652ef12743691df34315e4b61c53948cad,37,1,research/evidence/runs/nq_retail_inventory_demand/inventory_sales_low_long_1200/NQ/run1/run_uid.txt,0
76cf1c9162b7a682fb0a5d3465bd5438951b836a36737e996d49c3e27f272a3e,25227,1,research/evidence/runs/nq_prior_value_area_orderflow_acceptance/afternoon_large20_two_sided_acceptance/NQ/run1/limited_core_grid_test/stage_result.json,0
76d4210f71e6726094f979f851ededbb6fdb2a2ef2a7597a9241af92ec30fa4e,8375,1,research/evidence/runs/es_vvix_tail_risk_intraday/low_vvix_long_1030/ES/rescue1/limited_monkey_test/stage_result.json,0
76d456b15244cd635b2c54fca7038c4cf3e87c83dd6e7ece42f98315d6db0a82,10714,1,research/evidence/runs/es_midday_range_orderflow_breakout/late_lunch_1200_1330_signed_breakout_1500/ES/run1/effective_config.yaml,0
76d534bf858d0182d9dec1fb6485e521cbf2036d97cfa87bade9c3be8c77aac2,24388,1,research/evidence/runs/nq_labor_market_slack_state/high_unemployment_slack_short_1000/NQ/run1/limited_core_grid_test/stage_result.json,0
76dd9013d60a56fdf8d20aadb72ef12400fe5ef0643c399d7efcd30ed71fc1a8,9297,1,research/evidence/runs/nq_productivity_unit_labor_cost_state/unit_labor_cost_1q_relief_long_1200/NQ/run1/effective_config.yaml,0
76e4958576b78237e60269b18d6671cda1f573db8c77db8126b22233c480eff1,2656,1,research/evidence/runs/es_market_structure_pivot_trend_bias/afternoon_15_30_first_bias_1300_1530/ES/run1/run_manifest.json,0
76e4d45b1470362b25d3e89388d44a916432ac45cf70272c013028476ff3ff6b,37,1,research/evidence/runs/nq_labor_market_slack_state/high_unemployment_slack_short_1000/NQ/run1/run_uid.txt,0
76e4e9a19989e544bc63877a2e8f0542a11b026b978202452eefd13909c6eac5,10155,1,research/evidence/runs/nq_realized_semivariance_asymmetry/two_sided_5d_bad_good_balance_1330/NQ/run1/effective_config.yaml,0
76e7462b077cd3985ff66efe0334cecdf5f8d2ce71f5d3f38c835d57d1317d2d,6338,1,research/evidence/runs/nq_daily_time_series_momentum/vol_norm_20d_trend_two_sided_1130/NQ/run1/source_config.yaml,0
76e85d21c286222ed4ae5e1f2acfddac2e0260ba09dd3dfdd8c278658aba0db6,12843,1,research/evidence/runs/es_spx_0dte_expiration_pressure/mwf_two_sided_fade_1030/ES/rescue1/limited_core_grid_test/stage_result.json,0
76ea1d684a6b7b04805ff091de4eca5f4061dcab22b7755846781ea2a9589cec,18837,1,research/evidence/runs/es_prior_session_flip_retest_orderflow/morning_signed_aligned_two_sided_flip/ES/rescue1/limited_core_grid_test/stage_result.json,0
76ec5c64dd8d19c8d6658d2eb82e73aee58288383aa42e92d7ae2642c31f8b29,10366,1,research/evidence/runs/es_naaim_exposure_sentiment/ma_distance_contrarian_1400/ES/stop_widen_rescue1/effective_config.yaml,0
76f01ae8f1380d1b56085245bc8af04891f5340b4eee20e99e1b55076f742bb3,37,1,research/evidence/runs/nq_nikkei225_close_spillover/nikkei_1d_strength_long_1000/NQ/run1/run_uid.txt,0
76f040e1a89590b4c8fd392340da082b86beee4b7b0b773027bb1a6d2080a831,37,1,research/evidence/runs/es_overnight_inventory_sweep_reversion/morning_overnight_high_reject_short/ES/tp_min_rr_rescue1/run_uid.txt,0
76f204506f8c4f8b5d5d45031cef64e40107f3e42d4f649bb3866dfa0396b511,18822,1,research/evidence/runs/es_midday_range_orderflow_breakout/lunch_1130_1300_signed_breakout_1430/ES/rescue1/limited_core_grid_test/stage_result.json,0
76fc3871b89e1a0a65702cf377d4d672075a3b0739af8cafa1225b44b40b667e,37,1,research/evidence/runs/es_ema_pullback_orderflow_continuation/late_morning_signed_long_ema_pullback_1200/ES/run1/run_uid.txt,0
7700fe6f2a64b5014eead98346ed124d3ea3cd9ea2d23ab5a4de09f6dedd1556,7629,1,research/evidence/runs/es_credit_etf_orderflow_risk_appetite/hyg_1d_strength_signed_long_1230/ES/rescue1/source_config.yaml,0
7704a5d11f8533667fac6ccbcbc12bd06929a81e712e0e88205e7ab722f017b1,37,1,research/evidence/runs/es_dollar_risk_appetite_intraday/dollar_down_risk_on_long_1030/ES/rescue1/run_uid.txt,0
770c6903e73fae455417c263fdef56b687828e9809b612466abee95bc91154ad,11004,1,research/evidence/runs/nq_market_plumbing_liquidity_capacity/dealer_lending_pressure_long_1330/NQ/run1/effective_config.yaml,0
770d57627c3f2c9c9407eabc9ce2629fa2e2b532af80491ccfc2cf0c66c55d37,37,1,research/evidence/runs/nq_ema_pullback_orderflow_continuation/late_morning_signed_long_ema_pullback_1200/NQ/run1/run_uid.txt,0
770fc9f8c7d47c1ea9d5f04af8dff5102fcb45f622e05c57e70a410ca543e7b0,3205,1,research/evidence/runs/es_tpo_value_edge_auction_rejection/tpo_vah_short_rejection/ES/run1/run_manifest.json,0
77107d7764ac36e5fdc9f6b4cc26e8facc59577c3b10c5b4e99c7c0e2ab3769c,2546,1,research/evidence/runs/es_emv_macro_news_intraday/high_interest_news_short_1200/ES/run1/run_manifest.json,0
77109bae5f1dda61891996e17a68b3d5e07620edf19c5d38fffac9f0769af5b8,5249,1,research/evidence/runs/es_variance_risk_premium_intraday/low_vrp_open_short_1000/ES/rescue1/effective_config.yaml,0
7714c73a43118809c89abf6cb13b8f573c3c6362a688f3eec3775bf79e3b3437,2586,1,research/evidence/runs/nq_btc_crypto_risk_sentiment/btc_volatility_riskoff_short_1330/NQ/run1/run_manifest.json,0
771537dfab7e45be778395003bb13e4aa07423b2f181c49bfd9e4330fd2a950d,6523,1,research/evidence/runs/es_true_vap_value_area_orderflow_acceptance/morning_gap_above_vah_hold_footprint_long_1030/ES/run1/source_config.yaml,0
771b29976efa0ef7d0c3404337a2415c75b3711ff37a290815126f1b80b3311b,25358,2,research/evidence/runs/es_morning_trend_lunch_reversal_orderflow/early_afternoon_large20_two_sided_reversal_1400/ES/rescue1/campaign_test_summary.json,25358
77252a4285e5791c5be8582128c70fe06e3c03d4822d54d890d968a6de085873,34308,2,research/evidence/runs/es_pivot_filtered_opening_range_orderflow_breakout/or30_large20_pivot_flow_breakout_1100/ES/run1/campaign_test_summary.json,34308
7726b366a3a58c11990da90b804dab949b823b8df05717c837a3fe7e0273c4a0,17812,2,research/evidence/runs/es_ofr_financial_stress_intraday/high_credit_stress_short_1030/ES/rescue1/campaign_test_summary.json,17812
772a2c58e3484a09568fa381ad53e71a8d0b6efb6c168ccdf6cf48f6e29e875c,2611,1,research/evidence/runs/es_opening_vap_absorption_reaction/ovap30_value_acceptance_1500/ES/run1/run_manifest.json,0
77321216f37db4a785c096e206fcbc7a41e9d14c68079b940e72716ee858f8b5,10075,1,research/evidence/runs/nq_gao_last_half_hour_orderflow_confirmation/first30_broad_large_alignment_1530/NQ/run1/effective_config.yaml,0
773cb960ffe7fcf5f9b74747e45203d125f26d35fc9191c82bb3c566613fe8b5,31353,2,research/evidence/runs/nq_manufacturing_orders_state/total_orders_3m_strength_long_1000/NQ/run1/campaign_test_summary.json,31353
773d5779a2c5e4c666a3495cf8bb7319f8ad18407bd14de73ce21cde9ddc711f,6157,1,research/evidence/runs/nq_morning_orderflow_momentum_continuation/signed_flow_1030_flatten_1530/NQ/run1/source_config.yaml,0
7744312c57e2f34bc819eb20f5915008b00e354d28186f6e75190350f6e2575d,19400,1,research/evidence/runs/es_prior_value_area_orderflow_rejection/morning_signed_vah_rejection_short/ES/rescue1/limited_core_grid_test/stage_result.json,0
7745118d80eead4e4e4320137b09a1b13821cb9ca2b65d2f5e450c82a32c6acd,2588,1,research/evidence/runs/es_session_open_orderflow_reclaim/midday_large10_two_sided_open_reclaim/ES/rescue1/run_manifest.json,0
7749971bcd0e95e68e25284af10c47a4c947cc7b174086f6e991d4b450bfc87f,6378,1,research/evidence/runs/nq_fiscal_deficit_treasury_supply_state/strong_receipts_yoy_long_1130/NQ/run1/source_config.yaml,0
774e2583e9754a8810f462450122a7e18086133d3c3b3cf40a2e23e5fc84d1f1,6074,1,research/evidence/runs/nq_volatility_filtered_intraday_momentum_priority/low_range10_1030_long_strength_efficiency/NQ/run2/walk_forward_analysis/stage_result.json,0
774e99b149064cdddcf34ecb1c4d15747780ce849d018727097435540ff89482,37,1,research/evidence/runs/nq_prior_session_breakout_orderflow_confirmation/all_day_signed_buffer_break_two_sided/NQ/run1/run_uid.txt,0
775827883f1a5efb55e2bda334aea3ba7756d017cd77c60aa36a7816b50c4ec5,10148,1,research/evidence/runs/nq_volatility_filtered_intraday_momentum_priority/low_range10_1030_long_strength_efficiency/NQ/run1/effective_config.yaml,0
775ab95407cfdd14002d163864f0197e04a743110e9e0787e0c315d2a5afc08f,12671,1,research/evidence/runs/es_realized_semivariance_asymmetry/high_1d_badvol_continuation_short_1030/ES/rescue1/limited_core_grid_test/stage_result.json,0
775cff92c5f98d041eb07b63a22d60ef8939c3b51f05a12faa7871475b4ee882,7776,1,research/evidence/runs/es_pivot_filtered_vwap_pullback_continuation/late_morning_trend_reclaim_two_sided_1300/ES/stop_widen_rescue1/source_config.yaml,0
775e3c0ed81d59200f10ff3e534b125aa82c3e88d7ac8bd88d9639a73fdb61e2,11184,1,research/evidence/runs/es_intraday_invariance_dislocation_reversion/morning_15m_two_sided_dislocation_fade_1130/ES/rescue1/effective_config.yaml,0
776992a8836017ab2dededecc1860496f27a3a96905a064a81e810d02a68f3ef,37,1,research/evidence/runs/es_finra_margin_leverage/rapid_margin_3m_expansion_short_1130/ES/stop_widen_rescue1/run_uid.txt,0
7776a81eb99d45105e2da90cc0697b333b502b1d1e4bcae7bdfd729d994d7480,7082,1,research/evidence/runs/nq_usdjpy_safe_haven_spillover/five_day_yen_appreciation_short_1330/NQ/run1/source_config.yaml,0
777836038b7418c624b6d4ed13c2b65070bcd0946256282a58dd6f8cddff0242,2520,1,research/evidence/runs/es_cboe_vxn_vix_dispersion_intraday/falling_vxn_vix_ratio_long_1200/ES/run1/run_manifest.json,0
777caa1fd538c13455e4eff8392bd3f009b6c9f956e6e93c122f6a6e085ae33e,37,1,research/evidence/runs/es_emv_macro_news_intraday/high_macro_news_short_1030/ES/run1/run_uid.txt,0
77818c15a4674c1c6c40954793610b75867c5ae4a7b9273a66941af248f9dc59,2779,1,research/evidence/runs/es_trend_orderflow_prior_day_stop_reclaim/morning_pdh_signed_trend_absorption_short_1130/ES/rescue1/run_manifest.json,0
778c624812c1b8167f1e1fa6f9292a1441a5053536d1f8385e70b8c008182378,10564,1,research/evidence/runs/es_opening_range_retest_orderflow/or30_signed_absorption_retest_1100/ES/rescue1/effective_config.yaml,0
778d2a73deda9fd6d09b7d94a0249cecfb923256427295407c5e0ac7d9a69a2d,9723,1,research/evidence/runs/es_round_number_orderflow_barrier/morning_resistance_buy_absorption_short/ES/run1/effective_config.yaml,0
7790a89c321ff7a65146c2be9362c3990a2c0d2050e401a9dd613ed968df218e,37,1,research/evidence/runs/es_default_spread_orderflow_risk_premium/tightening_spread_signed_long_1130/ES/run1/run_uid.txt,0
77999e9590506bf83e7d1f23735f09f108b53c7287faa05310ccb7efbedd3543,11894,1,research/evidence/runs/es_footprint_absorption_initiation/rolling_range_footprint_absorption_sweep_1500/ES/tp_min_rr_rescue1/effective_config.yaml,0
779ca63de87096180c871616df2404a7a87047b9f020ab4c855ab2c8fb2c87c0,33841,2,research/evidence/runs/es_opening_range_failed_breakout_trend_orderflow/or30_full_session_large10_trend_reclaim_1530/ES/run1/campaign_test_summary.json,33841
77a414bc4e79d0011b60b0e68d9b714dea5475971091e4a2c7393bdab635a558,2761,1,research/evidence/runs/es_pivot_filtered_prior_value_area_acceptance/late_morning_large10_two_sided_pivot_acceptance/ES/run1/run_manifest.json,0
77aabf4cca52731bc3efe33c68c169840925545fe6b84490aca7ac295810fd72,4548,1,research/evidence/runs/es_oil_price_shock_spillover/wti_up_risk_off_short_1030/ES/run1/effective_config.yaml,0
